block,wallet_type,wealth_bucket,n_wallets,mean,median,p25,p75,p90,p95,p99,max
22170335,EOA,"10,000–100,000",318565,4.355393718707329,2.0,1.0,4.0,10.0,15.0,33.0,2802.0
22170335,EOA,"100–1,000",3699539,1.9354735819787277,1.0,1.0,2.0,4.0,5.0,11.0,1427.0
22170335,EOA,1–100,14592218,1.3235507446503334,1.0,1.0,1.0,2.0,3.0,6.0,3175.0
22170335,EOA,">100,000",95103,4.661913924902474,1.0,1.0,3.0,7.0,13.0,41.0,3179.0
22385294,CA,0–1,310660,1.0105002253267237,1.0,1.0,1.0,1.0,1.0,1.0,21.0
22385294,CA,"1,000–10,000",27354,1.1149374862908532,1.0,1.0,1.0,1.0,2.0,4.0,33.0
22385294,CA,"10,000–100,000",4120,1.8189320388349515,1.0,1.0,2.0,2.0,4.0,11.0,45.0
22385294,CA,"100–1,000",14488,1.1879486471562672,1.0,1.0,1.0,2.0,2.0,4.0,22.0
22385294,CA,1–100,68718,1.04815332227364,1.0,1.0,1.0,1.0,1.0,2.0,18.0
22385294,CA,">100,000",1490,2.6812080536912752,2.0,1.0,2.0,3.0,5.0,20.1099999999999,96.0
22385294,EOA,0–1,11250327,1.1449293873858066,1.0,1.0,1.0,1.0,2.0,4.0,2628.0
22385294,EOA,"1,000–10,000",1288385,3.2683103264940216,2.0,1.0,4.0,7.0,11.0,22.0,2492.0
22385294,EOA,"10,000–100,000",338159,4.4448025928631205,2.0,1.0,4.0,10.0,15.0,33.0,2824.0
22385294,EOA,"100–1,000",3853562,1.8859896376391505,1.0,1.0,2.0,4.0,5.0,11.0,1427.0
22385294,EOA,1–100,14797220,1.3181149567283585,1.0,1.0,1.0,2.0,3.0,5.0,3214.0
22385294,EOA,">100,000",99312,4.679404301594974,1.0,1.0,3.0,8.0,13.0,42.0,3221.0
22606143,CA,0–1,316509,1.010271429880351,1.0,1.0,1.0,1.0,1.0,1.0,21.0
22606143,CA,"1,000–10,000",29515,1.1060138912417414,1.0,1.0,1.0,1.0,2.0,3.0,36.0
22606143,CA,"10,000–100,000",4970,1.682897384305835,1.0,1.0,2.0,2.0,3.0,10.0,45.0
22606143,CA,"100–1,000",14958,1.1852520390426529,1.0,1.0,1.0,2.0,2.0,4.0,22.0
22606143,CA,1–100,70206,1.0475030624163177,1.0,1.0,1.0,1.0,1.0,2.0,18.0
22606143,CA,">100,000",1720,2.5715116279069767,2.0,1.0,2.0,3.0,5.0,19.0,99.0
22606143,EOA,0–1,11589559,1.1457353985600316,1.0,1.0,1.0,1.0,2.0,4.0,3309.0
22606143,EOA,"1,000–10,000",1334078,3.2199241723497427,2.0,1.0,4.0,7.0,10.0,21.0,2493.0
22606143,EOA,"10,000–100,000",355290,4.443153480255566,2.0,1.0,4.0,10.0,15.0,33.0,2901.0
22606143,EOA,"100–1,000",3930154,1.870261063561377,1.0,1.0,2.0,4.0,5.0,11.0,1428.0
22606143,EOA,1–100,14957065,1.3196456657773434,1.0,1.0,1.0,2.0,3.0,5.0,2684.0
22606143,EOA,">100,000",104622,4.676396933723309,1.0,1.0,3.0,8.0,13.0,42.0,3319.0
22820674,CA,0–1,325172,1.010249960021158,1.0,1.0,1.0,1.0,1.0,1.0,21.0
22820674,CA,"1,000–10,000",30023,1.1072511074842621,1.0,1.0,1.0,1.0,2.0,3.0,39.0
22820674,CA,"10,000–100,000",4858,1.709345409633594,1.0,1.0,2.0,2.0,3.0,11.0,45.0
22820674,CA,"100–1,000",14823,1.1858598124536193,1.0,1.0,1.0,2.0,2.0,4.0,22.0
22820674,CA,1–100,71334,1.047256567695629,1.0,1.0,1.0,1.0,1.0,2.0,18.0
22820674,CA,">100,000",1672,2.5687799043062203,2.0,1.0,2.0,3.0,5.0,19.0,103.0
22820674,EOA,0–1,11981296,1.1476587340801863,1.0,1.0,1.0,1.0,2.0,4.0,1693.0
22820674,EOA,"1,000–10,000",1307117,3.2217161891399164,2.0,1.0,3.0,7.0,10.0,22.0,2494.0
22820674,EOA,"10,000–100,000",347381,4.344872056905818,2.0,1.0,4.0,9.0,15.0,33.0,2998.0
22820674,EOA,"100–1,000",3926019,1.8878591774517648,1.0,1.0,2.0,4.0,5.0,11.0,1428.0
22820674,EOA,1–100,15217703,1.3322411404664685,1.0,1.0,1.0,2.0,3.0,6.0,3404.0
22820674,EOA,">100,000",103187,4.627889172085631,1.0,1.0,3.0,7.0,13.0,41.0,3421.0
23042514,CA,0–1,330431,1.0099687983270336,1.0,1.0,1.0,1.0,1.0,1.0,21.0
23042514,CA,"1,000–10,000",30245,1.1051413456769714,1.0,1.0,1.0,1.0,2.0,3.0,41.0
23042514,CA,"10,000–100,000",6241,1.563211023874379,1.0,1.0,2.0,2.0,3.0,9.0,45.0
23042514,CA,"100–1,000",16143,1.1732020070618845,1.0,1.0,1.0,2.0,2.0,4.0,22.0
23042514,CA,1–100,72610,1.046123123536703,1.0,1.0,1.0,1.0,1.0,2.0,18.0
23042514,CA,">100,000",1969,2.469781615033012,2.0,1.0,2.0,3.0,5.0,17.0,103.0
23042514,EOA,0–1,12215298,1.1448011337914146,1.0,1.0,1.0,1.0,2.0,4.0,1702.0
23042514,EOA,"1,000–10,000",1370751,3.187907942434476,2.0,1.0,3.0,7.0,10.0,21.0,2494.0
23042514,EOA,"10,000–100,000",384092,4.347934869770784,2.0,1.0,4.0,9.0,15.0,32.0,3098.0
23042514,EOA,"100–1,000",4059180,1.8605250321493503,1.0,1.0,2.0,3.0,5.0,11.0,1428.0
23042514,EOA,1–100,15280616,1.3260838437403308,1.0,1.0,1.0,2.0,3.0,6.0,3535.0
23042514,EOA,">100,000",111773,4.723197910049834,1.0,1.0,3.0,8.0,13.0,41.0,3548.0
23264566,CA,0–1,337813,1.0099404108190033,1.0,1.0,1.0,1.0,1.0,1.0,21.0
23264566,CA,"1,000–10,000",29968,1.1088494394020287,1.0,1.0,1.0,1.0,2.0,4.0,41.0
23264566,CA,"10,000–100,000",6986,1.5137417692527912,1.0,1.0,2.0,2.0,3.0,8.0,45.0
23264566,CA,"100–1,000",16977,1.168168698827826,1.0,1.0,1.0,1.0,2.0,4.0,22.0
23264566,CA,1–100,73203,1.046623772249771,1.0,1.0,1.0,1.0,1.0,2.0,18.0
23264566,CA,">100,000",2063,2.4507998061076104,2.0,1.0,2.0,3.0,4.899999999999864,17.0,107.0
23264566,EOA,0–1,12911746,1.1443386510236493,1.0,1.0,1.0,1.0,2.0,4.0,1766.0
23264566,EOA,"1,000–10,000",1420015,3.1884839244655865,2.0,1.0,3.0,7.0,10.0,21.0,2494.0
23264566,EOA,"10,000–100,000",399021,4.3785615293430675,2.0,1.0,4.0,9.0,14.0,32.0,3207.0
23264566,EOA,"100–1,000",4177067,1.8626220264123128,1.0,1.0,2.0,3.0,5.0,11.0,1428.0
23264566,EOA,1–100,15579970,1.3317464025925596,1.0,1.0,1.0,2.0,3.0,6.0,3635.0
23264566,EOA,">100,000",117323,4.8259420573971,2.0,1.0,3.0,8.0,13.0,40.0,3555.0
23479244,CA,0–1,345185,1.0101047264510334,1.0,1.0,1.0,1.0,1.0,1.0,21.0
23479244,CA,"1,000–10,000",30204,1.1112104357038803,1.0,1.0,1.0,1.0,2.0,4.0,41.0
23479244,CA,"10,000–100,000",6602,1.5634656164798546,1.0,1.0,2.0,2.0,3.0,8.0,46.0
23479244,CA,"100–1,000",16738,1.1736766638785996,1.0,1.0,1.0,2.0,2.0,4.0,22.0
23479244,CA,1–100,74256,1.047093837535014,1.0,1.0,1.0,1.0,1.0,2.0,18.0
23479244,CA,">100,000",1924,2.54002079002079,2.0,1.0,2.0,3.0,5.0,18.769999999999982,112.0
23479244,EOA,0–1,13791787,1.1455143557538991,1.0,1.0,1.0,1.0,2.0,4.0,2308.0
23479244,EOA,"1,000–10,000",1399646,3.238628910453072,2.0,1.0,4.0,7.0,10.0,22.0,2114.0
23479244,EOA,"10,000–100,000",386349,4.4248593887909635,2.0,1.0,4.0,9.0,14.0,32.0,3300.0
23479244,EOA,"100–1,000",4417637,1.8467110357867793,1.0,1.0,2.0,3.0,5.0,11.0,1428.0
23479244,EOA,1–100,15633584,1.3516167501962442,1.0,1.0,1.0,2.0,3.0,6.0,3754.0
23479244,EOA,">100,000",116136,4.860852793276848,2.0,1.0,3.0,8.0,13.0,40.0,3697.0
23700767,CA,0–1,353075,1.0101593145932168,1.0,1.0,1.0,1.0,1.0,1.0,21.0
23700767,CA,"1,000–10,000",30165,1.118514835073761,1.0,1.0,1.0,1.0,2.0,4.0,42.0
23700767,CA,"10,000–100,000",6043,1.6058249213966573,1.0,1.0,2.0,2.0,3.0,9.0,47.0
23700767,CA,"100–1,000",16346,1.1820628900036707,1.0,1.0,1.0,2.0,2.0,4.0,22.0
23700767,CA,1–100,73566,1.0487589375526738,1.0,1.0,1.0,1.0,1.0,2.0,18.0
23700767,CA,">100,000",1781,2.5760808534531163,2.0,1.0,2.0,3.0,5.0,20.200000000000045,113.0
23700767,EOA,0–1,14533042,1.15015197781717,1.0,1.0,1.0,1.0,2.0,4.0,2623.0
23700767,EOA,"1,000–10,000",1289337,3.2940309632004667,2.0,1.0,4.0,7.0,11.0,22.0,2114.0
23700767,EOA,"10,000–100,000",355825,4.29014543666128,2.0,1.0,4.0,9.0,14.0,31.0,3370.0
23700767,EOA,"100–1,000",4249221,1.8857816526841038,1.0,1.0,2.0,4.0,5.0,11.0,1428.0
23700767,EOA,1–100,15746856,1.3676505329063782,1.0,1.0,1.0,2.0,3.0,6.0,3811.0
23700767,EOA,">100,000",110568,4.750705448230953,2.0,1.0,3.0,7.0,12.0,39.0,3770.0
23914921,CA,0–1,361834,1.010565618488036,1.0,1.0,1.0,1.0,1.0,1.0,21.0
23914921,CA,"1,000–10,000",30293,1.1388769682764994,1.0,1.0,1.0,1.0,2.0,4.0,45.0
23914921,CA,"10,000–100,000",4997,1.7570542325395238,1.0,1.0,2.0,2.0,3.0,10.0,47.0
23914921,CA,"100–1,000",15272,1.2202069146149817,1.0,1.0,1.0,2.0,2.0,4.289999999999054,33.0
23914921,CA,1–100,72269,1.0502428427126431,1.0,1.0,1.0,1.0,1.0,2.0,18.0
23914921,CA,">100,000",1487,2.7222595830531273,2.0,1.0,2.0,4.0,5.0,21.1400000000001,113.0
23914921,EOA,0–1,15029442,1.1572435623358472,1.0,1.0,1.0,1.0,2.0,4.0,2623.0
23914921,EOA,"1,000–10,000",1220524,3.4491841209185563,2.0,1.0,4.0,7.0,11.0,23.0,2496.0
23914921,EOA,"10,000–100,000",334266,4.296910245134114,2.0,1.0,4.0,8.0,13.0,31.0,3399.0
23914921,EOA,"100–1,000",3980295,2.016802523431052,1.0,1.0,2.0,4.0,6.0,12.0,1428.0
23914921,EOA,1–100,16214084,1.3757326038276352,1.0,1.0,1.0,2.0,3.0,6.0,3840.0
23914921,EOA,">100,000",108376,4.7913283383775,2.0,1.0,3.0,7.0,12.0,39.0,3837.0
