block_number,date,vol_bin,ret_bin,n_wallets
20207949,2024-07-01,136.0,-36.0,2
20207949,2024-07-01,136.0,-34.0,4
20207949,2024-07-01,136.0,-32.0,7
20207949,2024-07-01,136.0,-30.0,6
20207949,2024-07-01,136.0,-28.0,11
20207949,2024-07-01,136.0,-26.0,9
20207949,2024-07-01,136.0,-24.0,14
20207949,2024-07-01,136.0,-22.0,12
20207949,2024-07-01,136.0,-20.0,48
20207949,2024-07-01,136.0,-18.0,74
20207949,2024-07-01,136.0,-16.0,20
20207949,2024-07-01,136.0,-14.0,36
20207949,2024-07-01,136.0,-12.0,35
20207949,2024-07-01,136.0,-10.0,31
20207949,2024-07-01,136.0,-8.0,24
20207949,2024-07-01,136.0,-6.0,15
20207949,2024-07-01,136.0,-4.0,26
20207949,2024-07-01,136.0,-2.0,20
20207949,2024-07-01,136.0,0.0,14
20207949,2024-07-01,136.0,2.0,5
20207949,2024-07-01,136.0,4.0,8
20207949,2024-07-01,136.0,6.0,6
20207949,2024-07-01,136.0,8.0,6
20207949,2024-07-01,136.0,10.0,6
20207949,2024-07-01,136.0,12.0,3
20207949,2024-07-01,136.0,14.0,5
20207949,2024-07-01,136.0,16.0,4
20207949,2024-07-01,136.0,18.0,5
20207949,2024-07-01,136.0,20.0,2
20207949,2024-07-01,136.0,22.0,3
20207949,2024-07-01,136.0,24.0,2
20207949,2024-07-01,136.0,26.0,5
20207949,2024-07-01,136.0,30.0,5
20207949,2024-07-01,136.0,32.0,2
20207949,2024-07-01,136.0,38.0,1
20207949,2024-07-01,136.0,40.0,1
20207949,2024-07-01,136.0,42.0,3
20207949,2024-07-01,136.0,44.0,3
20207949,2024-07-01,136.0,46.0,7
20207949,2024-07-01,136.0,48.0,4
20207949,2024-07-01,136.0,54.0,4
20207949,2024-07-01,136.0,56.0,2
20207949,2024-07-01,136.0,58.0,3
20207949,2024-07-01,136.0,60.0,1
20207949,2024-07-01,136.0,62.0,1
20207949,2024-07-01,136.0,64.0,1
20207949,2024-07-01,136.0,68.0,1
20207949,2024-07-01,136.0,70.0,1
20207949,2024-07-01,136.0,72.0,1
20207949,2024-07-01,136.0,76.0,1
20207949,2024-07-01,136.0,78.0,1
20207949,2024-07-01,136.0,80.0,2
20207949,2024-07-01,136.0,82.0,3
20207949,2024-07-01,136.0,86.0,2
20207949,2024-07-01,136.0,88.0,5
20207949,2024-07-01,136.0,90.0,10
20207949,2024-07-01,136.0,92.0,3
20207949,2024-07-01,136.0,94.0,1
20207949,2024-07-01,136.0,96.0,1
20207949,2024-07-01,136.0,98.0,32
20207949,2024-07-01,138.0,-100.0,24
20207949,2024-07-01,138.0,-96.0,1
20207949,2024-07-01,138.0,-92.0,1
20207949,2024-07-01,138.0,-84.0,2
20207949,2024-07-01,138.0,-82.0,2
20207949,2024-07-01,138.0,-80.0,7
20207949,2024-07-01,138.0,-78.0,3
20207949,2024-07-01,138.0,-76.0,1
20207949,2024-07-01,138.0,-74.0,4
20207949,2024-07-01,138.0,-72.0,1
20207949,2024-07-01,138.0,-70.0,1
20207949,2024-07-01,138.0,-66.0,2
20207949,2024-07-01,138.0,-64.0,22
20207949,2024-07-01,138.0,-62.0,134
20207949,2024-07-01,138.0,-60.0,44
20207949,2024-07-01,138.0,-58.0,2
20207949,2024-07-01,138.0,-56.0,5
20207949,2024-07-01,138.0,-54.0,7
20207949,2024-07-01,138.0,-52.0,5
20207949,2024-07-01,138.0,-50.0,8
20207949,2024-07-01,138.0,-48.0,8
20207949,2024-07-01,138.0,-46.0,9
20207949,2024-07-01,138.0,-44.0,6
20207949,2024-07-01,138.0,-40.0,6
20207949,2024-07-01,138.0,-38.0,2
20207949,2024-07-01,138.0,-36.0,2
20207949,2024-07-01,138.0,-34.0,6
20207949,2024-07-01,138.0,-32.0,8
20207949,2024-07-01,138.0,-30.0,15
20207949,2024-07-01,138.0,-28.0,8
20207949,2024-07-01,138.0,-26.0,5
20207949,2024-07-01,138.0,-24.0,12
20207949,2024-07-01,138.0,-22.0,10
20207949,2024-07-01,138.0,-20.0,8
20207949,2024-07-01,138.0,-18.0,23
20207949,2024-07-01,138.0,-16.0,41
20207949,2024-07-01,138.0,-14.0,99
20207949,2024-07-01,138.0,-12.0,84
20207949,2024-07-01,138.0,-10.0,14
20207949,2024-07-01,138.0,-8.0,23
20207949,2024-07-01,138.0,-6.0,23
20207949,2024-07-01,138.0,-4.0,16
20207949,2024-07-01,138.0,-2.0,24
20207949,2024-07-01,138.0,0.0,14
20207949,2024-07-01,138.0,2.0,6
20207949,2024-07-01,138.0,4.0,8
20207949,2024-07-01,138.0,6.0,3
20207949,2024-07-01,138.0,8.0,4
20207949,2024-07-01,138.0,10.0,5
20207949,2024-07-01,138.0,12.0,4
20207949,2024-07-01,138.0,14.0,5
20207949,2024-07-01,138.0,16.0,3
20207949,2024-07-01,138.0,18.0,22
20207949,2024-07-01,138.0,20.0,3
20207949,2024-07-01,138.0,22.0,4
20207949,2024-07-01,138.0,24.0,3
20207949,2024-07-01,138.0,26.0,6
20207949,2024-07-01,138.0,28.0,1
20207949,2024-07-01,138.0,30.0,5
20207949,2024-07-01,138.0,32.0,1
20207949,2024-07-01,138.0,34.0,4
20207949,2024-07-01,138.0,36.0,1
20207949,2024-07-01,138.0,38.0,3
20207949,2024-07-01,138.0,40.0,1
20207949,2024-07-01,138.0,42.0,1
20207949,2024-07-01,138.0,44.0,3
20207949,2024-07-01,138.0,46.0,2
20207949,2024-07-01,138.0,48.0,8
20207949,2024-07-01,138.0,50.0,2
20207949,2024-07-01,138.0,52.0,3
20207949,2024-07-01,138.0,54.0,1
20207949,2024-07-01,138.0,56.0,1
20207949,2024-07-01,138.0,64.0,1
20207949,2024-07-01,138.0,68.0,2
20207949,2024-07-01,138.0,76.0,1
20207949,2024-07-01,138.0,80.0,1
20207949,2024-07-01,138.0,88.0,6
20207949,2024-07-01,138.0,90.0,13
20207949,2024-07-01,138.0,92.0,9
20207949,2024-07-01,138.0,94.0,2
20207949,2024-07-01,138.0,98.0,18
20207949,2024-07-01,140.0,-100.0,10
20207949,2024-07-01,140.0,-98.0,1
20207949,2024-07-01,140.0,-96.0,2
20207949,2024-07-01,140.0,-84.0,2
20207949,2024-07-01,140.0,-78.0,9
20207949,2024-07-01,140.0,-76.0,10
20207949,2024-07-01,140.0,-74.0,3
20207949,2024-07-01,140.0,-66.0,4
20207949,2024-07-01,140.0,-62.0,2
20207949,2024-07-01,140.0,-60.0,11
20207949,2024-07-01,140.0,-58.0,1
20207949,2024-07-01,140.0,-56.0,2
20207949,2024-07-01,140.0,-54.0,5
20207949,2024-07-01,140.0,-52.0,4
20207949,2024-07-01,140.0,-50.0,4
20207949,2024-07-01,140.0,-48.0,10
20207949,2024-07-01,140.0,-46.0,4
20207949,2024-07-01,140.0,-44.0,2
20207949,2024-07-01,140.0,-42.0,7
20207949,2024-07-01,140.0,-40.0,2
20207949,2024-07-01,140.0,-38.0,3
20207949,2024-07-01,140.0,-36.0,1
20207949,2024-07-01,140.0,-34.0,3
20207949,2024-07-01,140.0,-32.0,5
20207949,2024-07-01,140.0,-30.0,5
20207949,2024-07-01,140.0,-28.0,9
20207949,2024-07-01,140.0,-26.0,14
20207949,2024-07-01,140.0,-24.0,11
20207949,2024-07-01,140.0,-22.0,25
20207949,2024-07-01,140.0,-20.0,25
20207949,2024-07-01,140.0,-18.0,23
20207949,2024-07-01,140.0,-16.0,36
20207949,2024-07-01,140.0,-14.0,38
20207949,2024-07-01,140.0,-12.0,23
20207949,2024-07-01,140.0,-10.0,58
20207949,2024-07-01,140.0,-8.0,30
20207949,2024-07-01,140.0,-6.0,15
20207949,2024-07-01,140.0,-4.0,36
20207949,2024-07-01,140.0,-2.0,25
20207949,2024-07-01,140.0,0.0,41
20207949,2024-07-01,140.0,2.0,9
20207949,2024-07-01,140.0,4.0,11
20207949,2024-07-01,140.0,6.0,3
20207949,2024-07-01,140.0,8.0,5
20207949,2024-07-01,140.0,10.0,6
20207949,2024-07-01,140.0,12.0,5
20207949,2024-07-01,140.0,14.0,9
20207949,2024-07-01,140.0,16.0,4
20207949,2024-07-01,140.0,18.0,9
20207949,2024-07-01,140.0,20.0,4
20207949,2024-07-01,140.0,22.0,4
20207949,2024-07-01,140.0,24.0,6
20207949,2024-07-01,140.0,26.0,6
20207949,2024-07-01,140.0,28.0,3
20207949,2024-07-01,140.0,30.0,5
20207949,2024-07-01,140.0,34.0,2
20207949,2024-07-01,140.0,36.0,1
20207949,2024-07-01,140.0,38.0,2
20207949,2024-07-01,140.0,40.0,3
20207949,2024-07-01,140.0,42.0,2
20207949,2024-07-01,140.0,44.0,3
20207949,2024-07-01,140.0,46.0,9
20207949,2024-07-01,140.0,48.0,18
20207949,2024-07-01,140.0,50.0,2
20207949,2024-07-01,140.0,52.0,5
20207949,2024-07-01,140.0,54.0,3
20207949,2024-07-01,140.0,56.0,1
20207949,2024-07-01,140.0,58.0,2
20207949,2024-07-01,140.0,60.0,1
20207949,2024-07-01,140.0,62.0,2
20207949,2024-07-01,140.0,64.0,1
20207949,2024-07-01,140.0,66.0,1
20207949,2024-07-01,140.0,70.0,1
20207949,2024-07-01,140.0,76.0,1
20207949,2024-07-01,140.0,78.0,3
20207949,2024-07-01,140.0,84.0,1
20207949,2024-07-01,140.0,86.0,1
20207949,2024-07-01,140.0,88.0,5
20207949,2024-07-01,140.0,90.0,37
20207949,2024-07-01,140.0,92.0,64
20207949,2024-07-01,140.0,98.0,8
20207949,2024-07-01,142.0,-100.0,14
20207949,2024-07-01,142.0,-92.0,1
20207949,2024-07-01,142.0,-90.0,1
20207949,2024-07-01,142.0,-82.0,12
20207949,2024-07-01,142.0,-80.0,6
20207949,2024-07-01,142.0,-78.0,17
20207949,2024-07-01,142.0,-76.0,8
20207949,2024-07-01,142.0,-74.0,2
20207949,2024-07-01,142.0,-72.0,4
20207949,2024-07-01,142.0,-70.0,4
20207949,2024-07-01,142.0,-68.0,2
20207949,2024-07-01,142.0,-66.0,1
20207949,2024-07-01,142.0,-64.0,12
20207949,2024-07-01,142.0,-62.0,4
20207949,2024-07-01,142.0,-60.0,1
20207949,2024-07-01,142.0,-58.0,7
20207949,2024-07-01,142.0,-56.0,3
20207949,2024-07-01,142.0,-54.0,15
20207949,2024-07-01,142.0,-52.0,15
20207949,2024-07-01,142.0,-50.0,5
20207949,2024-07-01,142.0,-48.0,15
20207949,2024-07-01,142.0,-46.0,6
20207949,2024-07-01,142.0,-44.0,5
20207949,2024-07-01,142.0,-42.0,3
20207949,2024-07-01,142.0,-40.0,4
20207949,2024-07-01,142.0,-38.0,9
20207949,2024-07-01,142.0,-36.0,5
20207949,2024-07-01,142.0,-34.0,4
20207949,2024-07-01,142.0,-32.0,11
20207949,2024-07-01,142.0,-30.0,11
20207949,2024-07-01,142.0,-28.0,12
20207949,2024-07-01,142.0,-26.0,15
20207949,2024-07-01,142.0,-24.0,13
20207949,2024-07-01,142.0,-22.0,14
20207949,2024-07-01,142.0,-20.0,18
20207949,2024-07-01,142.0,-18.0,32
20207949,2024-07-01,142.0,-16.0,50
20207949,2024-07-01,142.0,-14.0,32
20207949,2024-07-01,142.0,-12.0,24
20207949,2024-07-01,142.0,-10.0,48
20207949,2024-07-01,142.0,-8.0,34
20207949,2024-07-01,142.0,-6.0,17
20207949,2024-07-01,142.0,-4.0,26
20207949,2024-07-01,142.0,-2.0,35
20207949,2024-07-01,142.0,0.0,36
20207949,2024-07-01,142.0,2.0,11
20207949,2024-07-01,142.0,4.0,10
20207949,2024-07-01,142.0,6.0,6
20207949,2024-07-01,142.0,8.0,7
20207949,2024-07-01,142.0,10.0,4
20207949,2024-07-01,142.0,12.0,2
20207949,2024-07-01,142.0,14.0,7
20207949,2024-07-01,142.0,16.0,4
20207949,2024-07-01,142.0,18.0,7
20207949,2024-07-01,142.0,20.0,4
20207949,2024-07-01,142.0,22.0,11
20207949,2024-07-01,142.0,24.0,16
20207949,2024-07-01,142.0,26.0,18
20207949,2024-07-01,142.0,28.0,27
20207949,2024-07-01,142.0,30.0,4
20207949,2024-07-01,142.0,32.0,3
20207949,2024-07-01,142.0,34.0,2
20207949,2024-07-01,142.0,36.0,2
20207949,2024-07-01,142.0,40.0,1
20207949,2024-07-01,142.0,42.0,3
20207949,2024-07-01,142.0,44.0,2
20207949,2024-07-01,142.0,46.0,2
20207949,2024-07-01,142.0,48.0,13
20207949,2024-07-01,142.0,50.0,3
20207949,2024-07-01,142.0,52.0,1
20207949,2024-07-01,142.0,54.0,1
20207949,2024-07-01,142.0,56.0,1
20207949,2024-07-01,142.0,60.0,1
20207949,2024-07-01,142.0,76.0,1
20207949,2024-07-01,142.0,84.0,2
20207949,2024-07-01,142.0,86.0,1
20207949,2024-07-01,142.0,88.0,4
20207949,2024-07-01,142.0,90.0,28
20207949,2024-07-01,142.0,92.0,60
20207949,2024-07-01,142.0,96.0,1
20207949,2024-07-01,142.0,98.0,17
20207949,2024-07-01,144.0,-100.0,14
20207949,2024-07-01,144.0,-90.0,2
20207949,2024-07-01,144.0,-88.0,2
20207949,2024-07-01,144.0,-86.0,2
20207949,2024-07-01,144.0,-80.0,2
20207949,2024-07-01,144.0,-78.0,6
20207949,2024-07-01,144.0,-76.0,2
20207949,2024-07-01,144.0,-74.0,2
20207949,2024-07-01,144.0,-70.0,4
20207949,2024-07-01,144.0,-68.0,2
20207949,2024-07-01,144.0,-66.0,5
20207949,2024-07-01,144.0,-64.0,1
20207949,2024-07-01,144.0,-62.0,2
20207949,2024-07-01,144.0,-60.0,2
20207949,2024-07-01,144.0,-58.0,4
20207949,2024-07-01,144.0,-56.0,3
20207949,2024-07-01,144.0,-54.0,8
20207949,2024-07-01,144.0,-52.0,11
20207949,2024-07-01,144.0,-50.0,8
20207949,2024-07-01,144.0,-48.0,2
20207949,2024-07-01,144.0,-44.0,3
20207949,2024-07-01,144.0,-42.0,5
20207949,2024-07-01,144.0,-40.0,4
20207949,2024-07-01,144.0,-38.0,6
20207949,2024-07-01,144.0,-36.0,8
20207949,2024-07-01,144.0,-34.0,4
20207949,2024-07-01,144.0,-32.0,4
20207949,2024-07-01,144.0,-30.0,9
20207949,2024-07-01,144.0,-28.0,5
20207949,2024-07-01,144.0,-26.0,1
20207949,2024-07-01,144.0,-24.0,9
20207949,2024-07-01,144.0,-22.0,20
20207949,2024-07-01,144.0,-20.0,13
20207949,2024-07-01,144.0,-18.0,26
20207949,2024-07-01,144.0,-16.0,26
20207949,2024-07-01,144.0,-14.0,25
20207949,2024-07-01,144.0,-12.0,25
20207949,2024-07-01,144.0,-10.0,18
20207949,2024-07-01,144.0,-8.0,16
20207949,2024-07-01,144.0,-6.0,23
20207949,2024-07-01,144.0,-4.0,35
20207949,2024-07-01,144.0,-2.0,26
20207949,2024-07-01,144.0,0.0,32
20207949,2024-07-01,144.0,2.0,9
20207949,2024-07-01,144.0,4.0,8
20207949,2024-07-01,144.0,6.0,5
20207949,2024-07-01,144.0,8.0,6
20207949,2024-07-01,144.0,10.0,2
20207949,2024-07-01,144.0,12.0,4
20207949,2024-07-01,144.0,14.0,58
20207949,2024-07-01,144.0,16.0,4
20207949,2024-07-01,144.0,18.0,5
20207949,2024-07-01,144.0,20.0,3
20207949,2024-07-01,144.0,22.0,8
20207949,2024-07-01,144.0,24.0,3
20207949,2024-07-01,144.0,26.0,2
20207949,2024-07-01,144.0,28.0,3
20207949,2024-07-01,144.0,30.0,4
20207949,2024-07-01,144.0,32.0,3
20207949,2024-07-01,144.0,36.0,3
20207949,2024-07-01,144.0,38.0,3
20207949,2024-07-01,144.0,42.0,2
20207949,2024-07-01,144.0,44.0,2
20207949,2024-07-01,144.0,46.0,1
20207949,2024-07-01,144.0,48.0,2
20207949,2024-07-01,144.0,50.0,1
20207949,2024-07-01,144.0,52.0,4
20207949,2024-07-01,144.0,54.0,3
20207949,2024-07-01,144.0,56.0,1
20207949,2024-07-01,144.0,58.0,1
20207949,2024-07-01,144.0,60.0,2
20207949,2024-07-01,144.0,72.0,1
20207949,2024-07-01,144.0,74.0,1
20207949,2024-07-01,144.0,80.0,1
20207949,2024-07-01,144.0,88.0,1
20207949,2024-07-01,144.0,90.0,2
20207949,2024-07-01,144.0,92.0,1
20207949,2024-07-01,144.0,98.0,14
20207949,2024-07-01,146.0,-100.0,6
20207949,2024-07-01,146.0,-96.0,1
20207949,2024-07-01,146.0,-84.0,1
20207949,2024-07-01,146.0,-80.0,13
20207949,2024-07-01,146.0,-78.0,50
20207949,2024-07-01,146.0,-76.0,8
20207949,2024-07-01,146.0,-74.0,5
20207949,2024-07-01,146.0,-70.0,1
20207949,2024-07-01,146.0,-68.0,3
20207949,2024-07-01,146.0,-66.0,8
20207949,2024-07-01,146.0,-64.0,4
20207949,2024-07-01,146.0,-62.0,3
20207949,2024-07-01,146.0,-60.0,6
20207949,2024-07-01,146.0,-58.0,5
20207949,2024-07-01,146.0,-56.0,13
20207949,2024-07-01,146.0,-54.0,12
20207949,2024-07-01,146.0,-52.0,6
20207949,2024-07-01,146.0,-50.0,7
20207949,2024-07-01,146.0,-48.0,1
20207949,2024-07-01,146.0,-46.0,5
20207949,2024-07-01,146.0,-44.0,7
20207949,2024-07-01,146.0,-42.0,2
20207949,2024-07-01,146.0,-40.0,4
20207949,2024-07-01,146.0,-38.0,7
20207949,2024-07-01,146.0,-36.0,38
20207949,2024-07-01,146.0,-34.0,4
20207949,2024-07-01,146.0,-32.0,7
20207949,2024-07-01,146.0,-30.0,6
20207949,2024-07-01,146.0,-28.0,8
20207949,2024-07-01,146.0,-26.0,11
20207949,2024-07-01,146.0,-24.0,14
20207949,2024-07-01,146.0,-22.0,16
20207949,2024-07-01,146.0,-20.0,24
20207949,2024-07-01,146.0,-18.0,58
20207949,2024-07-01,146.0,-16.0,27
20207949,2024-07-01,146.0,-14.0,23
20207949,2024-07-01,146.0,-12.0,23
20207949,2024-07-01,146.0,-10.0,23
20207949,2024-07-01,146.0,-8.0,28
20207949,2024-07-01,146.0,-6.0,22
20207949,2024-07-01,146.0,-4.0,13
20207949,2024-07-01,146.0,-2.0,28
20207949,2024-07-01,146.0,0.0,31
20207949,2024-07-01,146.0,2.0,14
20207949,2024-07-01,146.0,4.0,12
20207949,2024-07-01,146.0,6.0,7
20207949,2024-07-01,146.0,8.0,6
20207949,2024-07-01,146.0,10.0,3
20207949,2024-07-01,146.0,14.0,7
20207949,2024-07-01,146.0,16.0,24
20207949,2024-07-01,146.0,18.0,5
20207949,2024-07-01,146.0,20.0,71
20207949,2024-07-01,146.0,22.0,6
20207949,2024-07-01,146.0,24.0,3
20207949,2024-07-01,146.0,26.0,5
20207949,2024-07-01,146.0,28.0,5
20207949,2024-07-01,146.0,30.0,1
20207949,2024-07-01,146.0,32.0,5
20207949,2024-07-01,146.0,34.0,1
20207949,2024-07-01,146.0,38.0,1
20207949,2024-07-01,146.0,40.0,1
20207949,2024-07-01,146.0,42.0,2
20207949,2024-07-01,146.0,44.0,6
20207949,2024-07-01,146.0,46.0,2
20207949,2024-07-01,146.0,52.0,1
20207949,2024-07-01,146.0,54.0,3
20207949,2024-07-01,146.0,56.0,2
20207949,2024-07-01,146.0,58.0,3
20207949,2024-07-01,146.0,62.0,1
20207949,2024-07-01,146.0,64.0,4
20207949,2024-07-01,146.0,68.0,1
20207949,2024-07-01,146.0,72.0,1
20207949,2024-07-01,146.0,76.0,2
20207949,2024-07-01,146.0,78.0,1
20207949,2024-07-01,146.0,84.0,1
20207949,2024-07-01,146.0,86.0,1
20207949,2024-07-01,146.0,90.0,4
20207949,2024-07-01,146.0,98.0,19
20207949,2024-07-01,148.0,-100.0,4
20207949,2024-07-01,148.0,-92.0,1
20207949,2024-07-01,148.0,-90.0,1
20207949,2024-07-01,148.0,-84.0,2
20207949,2024-07-01,148.0,-80.0,1
20207949,2024-07-01,148.0,-76.0,1
20207949,2024-07-01,148.0,-68.0,1
20207949,2024-07-01,148.0,-66.0,6
20207949,2024-07-01,148.0,-64.0,7
20207949,2024-07-01,148.0,-62.0,5
20207949,2024-07-01,148.0,-60.0,4
20207949,2024-07-01,148.0,-58.0,6
20207949,2024-07-01,148.0,-56.0,8
20207949,2024-07-01,148.0,-54.0,13
20207949,2024-07-01,148.0,-52.0,5
20207949,2024-07-01,148.0,-48.0,3
20207949,2024-07-01,148.0,-46.0,2
20207949,2024-07-01,148.0,-44.0,3
20207949,2024-07-01,148.0,-42.0,3
20207949,2024-07-01,148.0,-40.0,8
20207949,2024-07-01,148.0,-38.0,7
20207949,2024-07-01,148.0,-36.0,7
20207949,2024-07-01,148.0,-34.0,1
20207949,2024-07-01,148.0,-32.0,5
20207949,2024-07-01,148.0,-30.0,5
20207949,2024-07-01,148.0,-28.0,8
20207949,2024-07-01,148.0,-26.0,5
20207949,2024-07-01,148.0,-24.0,9
20207949,2024-07-01,148.0,-22.0,9
20207949,2024-07-01,148.0,-20.0,11
20207949,2024-07-01,148.0,-18.0,67
20207949,2024-07-01,148.0,-16.0,71
20207949,2024-07-01,148.0,-14.0,17
20207949,2024-07-01,148.0,-12.0,20
20207949,2024-07-01,148.0,-10.0,17
20207949,2024-07-01,148.0,-8.0,19
20207949,2024-07-01,148.0,-6.0,15
20207949,2024-07-01,148.0,-4.0,30
20207949,2024-07-01,148.0,-2.0,15
20207949,2024-07-01,148.0,0.0,18
20207949,2024-07-01,148.0,2.0,10
20207949,2024-07-01,148.0,4.0,5
20207949,2024-07-01,148.0,6.0,7
20207949,2024-07-01,148.0,8.0,7
20207949,2024-07-01,148.0,10.0,2
20207949,2024-07-01,148.0,12.0,2
20207949,2024-07-01,148.0,14.0,3
20207949,2024-07-01,148.0,16.0,6
20207949,2024-07-01,148.0,18.0,6
20207949,2024-07-01,148.0,20.0,11
20207949,2024-07-01,148.0,22.0,3
20207949,2024-07-01,148.0,26.0,3
20207949,2024-07-01,148.0,28.0,3
20207949,2024-07-01,148.0,30.0,2
20207949,2024-07-01,148.0,32.0,7
20207949,2024-07-01,148.0,34.0,1
20207949,2024-07-01,148.0,36.0,3
20207949,2024-07-01,148.0,38.0,2
20207949,2024-07-01,148.0,40.0,3
20207949,2024-07-01,148.0,42.0,11
20207949,2024-07-01,148.0,44.0,14
20207949,2024-07-01,148.0,46.0,1
20207949,2024-07-01,148.0,48.0,1
20207949,2024-07-01,148.0,50.0,1
20207949,2024-07-01,148.0,52.0,4
20207949,2024-07-01,148.0,58.0,3
20207949,2024-07-01,148.0,60.0,1
20207949,2024-07-01,148.0,62.0,2
20207949,2024-07-01,148.0,68.0,1
20207949,2024-07-01,148.0,70.0,1
20207949,2024-07-01,148.0,84.0,1
20207949,2024-07-01,148.0,88.0,1
20207949,2024-07-01,148.0,90.0,1
20207949,2024-07-01,148.0,98.0,19
20207949,2024-07-01,150.0,-100.0,5
20207949,2024-07-01,150.0,-94.0,1
20207949,2024-07-01,150.0,-90.0,2
20207949,2024-07-01,150.0,-82.0,1
20207949,2024-07-01,150.0,-78.0,1
20207949,2024-07-01,150.0,-74.0,1
20207949,2024-07-01,150.0,-72.0,1
20207949,2024-07-01,150.0,-70.0,2
20207949,2024-07-01,150.0,-68.0,3
20207949,2024-07-01,150.0,-64.0,12
20207949,2024-07-01,150.0,-62.0,11
20207949,2024-07-01,150.0,-60.0,9
20207949,2024-07-01,150.0,-58.0,10
20207949,2024-07-01,150.0,-56.0,8
20207949,2024-07-01,150.0,-54.0,82
20207949,2024-07-01,150.0,-52.0,49
20207949,2024-07-01,150.0,-50.0,2
20207949,2024-07-01,150.0,-48.0,2
20207949,2024-07-01,150.0,-46.0,4
20207949,2024-07-01,150.0,-42.0,4
20207949,2024-07-01,150.0,-40.0,4
20207949,2024-07-01,150.0,-38.0,2
20207949,2024-07-01,150.0,-36.0,1
20207949,2024-07-01,150.0,-34.0,3
20207949,2024-07-01,150.0,-32.0,4
20207949,2024-07-01,150.0,-30.0,6
20207949,2024-07-01,150.0,-28.0,6
20207949,2024-07-01,150.0,-26.0,5
20207949,2024-07-01,150.0,-24.0,15
20207949,2024-07-01,150.0,-22.0,8
20207949,2024-07-01,150.0,-20.0,9
20207949,2024-07-01,150.0,-18.0,9
20207949,2024-07-01,150.0,-16.0,20
20207949,2024-07-01,150.0,-14.0,24
20207949,2024-07-01,150.0,-12.0,15
20207949,2024-07-01,150.0,-10.0,15
20207949,2024-07-01,150.0,-8.0,19
20207949,2024-07-01,150.0,-6.0,24
20207949,2024-07-01,150.0,-4.0,20
20207949,2024-07-01,150.0,-2.0,26
20207949,2024-07-01,150.0,0.0,20
20207949,2024-07-01,150.0,2.0,10
20207949,2024-07-01,150.0,4.0,4
20207949,2024-07-01,150.0,6.0,11
20207949,2024-07-01,150.0,8.0,4
20207949,2024-07-01,150.0,10.0,8
20207949,2024-07-01,150.0,12.0,3
20207949,2024-07-01,150.0,14.0,5
20207949,2024-07-01,150.0,16.0,3
20207949,2024-07-01,150.0,18.0,6
20207949,2024-07-01,150.0,20.0,13
20207949,2024-07-01,150.0,22.0,4
20207949,2024-07-01,150.0,24.0,3
20207949,2024-07-01,150.0,26.0,2
20207949,2024-07-01,150.0,28.0,6
20207949,2024-07-01,150.0,30.0,2
20207949,2024-07-01,150.0,32.0,5
20207949,2024-07-01,150.0,38.0,1
20207949,2024-07-01,150.0,40.0,1
20207949,2024-07-01,150.0,42.0,1
20207949,2024-07-01,150.0,44.0,1
20207949,2024-07-01,150.0,48.0,2
20207949,2024-07-01,150.0,50.0,2
20207949,2024-07-01,150.0,52.0,6
20207949,2024-07-01,150.0,54.0,2
20207949,2024-07-01,150.0,56.0,3
20207949,2024-07-01,150.0,58.0,3
20207949,2024-07-01,150.0,60.0,3
20207949,2024-07-01,150.0,62.0,1
20207949,2024-07-01,150.0,64.0,2
20207949,2024-07-01,150.0,72.0,1
20207949,2024-07-01,150.0,76.0,2
20207949,2024-07-01,150.0,78.0,1
20207949,2024-07-01,150.0,80.0,1
20207949,2024-07-01,150.0,82.0,1
20207949,2024-07-01,150.0,84.0,1
20207949,2024-07-01,150.0,88.0,1
20207949,2024-07-01,150.0,90.0,2
20207949,2024-07-01,150.0,96.0,1
20207949,2024-07-01,150.0,98.0,33
20207949,2024-07-01,152.0,-100.0,6
20207949,2024-07-01,152.0,-92.0,1
20207949,2024-07-01,152.0,-90.0,1
20207949,2024-07-01,152.0,-88.0,1
20207949,2024-07-01,152.0,-82.0,1
20207949,2024-07-01,152.0,-80.0,2
20207949,2024-07-01,152.0,-78.0,5
20207949,2024-07-01,152.0,-76.0,2
20207949,2024-07-01,152.0,-74.0,2
20207949,2024-07-01,152.0,-72.0,1
20207949,2024-07-01,152.0,-70.0,2
20207949,2024-07-01,152.0,-68.0,4
20207949,2024-07-01,152.0,-66.0,1
20207949,2024-07-01,152.0,-62.0,3
20207949,2024-07-01,152.0,-60.0,9
20207949,2024-07-01,152.0,-58.0,27
20207949,2024-07-01,152.0,-56.0,9
20207949,2024-07-01,152.0,-54.0,49
20207949,2024-07-01,152.0,-52.0,9
20207949,2024-07-01,152.0,-50.0,1
20207949,2024-07-01,152.0,-48.0,2
20207949,2024-07-01,152.0,-46.0,1
20207949,2024-07-01,152.0,-42.0,2
20207949,2024-07-01,152.0,-40.0,4
20207949,2024-07-01,152.0,-36.0,1
20207949,2024-07-01,152.0,-34.0,3
20207949,2024-07-01,152.0,-32.0,3
20207949,2024-07-01,152.0,-30.0,9
20207949,2024-07-01,152.0,-28.0,6
20207949,2024-07-01,152.0,-26.0,13
20207949,2024-07-01,152.0,-24.0,7
20207949,2024-07-01,152.0,-22.0,10
20207949,2024-07-01,152.0,-20.0,12
20207949,2024-07-01,152.0,-18.0,12
20207949,2024-07-01,152.0,-16.0,14
20207949,2024-07-01,152.0,-14.0,30
