block_number,date,vol_bin,sharpe_bin,n_wallets
23914921,2025-12-01,0.18,1.4,2
23914921,2025-12-01,0.18,1.5,1
23914921,2025-12-01,0.18,1.9,1
23914921,2025-12-01,0.2,-3.0,178
23914921,2025-12-01,0.2,-2.9,28
23914921,2025-12-01,0.2,-2.8,27
23914921,2025-12-01,0.2,-2.7,48
23914921,2025-12-01,0.2,-2.6,72
23914921,2025-12-01,0.2,-2.5,277
23914921,2025-12-01,0.2,-2.4,219
23914921,2025-12-01,0.2,-2.3,282
23914921,2025-12-01,0.2,-2.2,530
23914921,2025-12-01,0.2,-2.1,586
23914921,2025-12-01,0.2,-2.0,1011
23914921,2025-12-01,0.2,-1.9,1665
23914921,2025-12-01,0.2,-1.8,2448
23914921,2025-12-01,0.2,-1.7,3561
23914921,2025-12-01,0.2,-1.6,4791
23914921,2025-12-01,0.2,-1.5,7958
23914921,2025-12-01,0.2,-1.4,9281
23914921,2025-12-01,0.2,-1.3,11631
23914921,2025-12-01,0.2,-1.2,16653
23914921,2025-12-01,0.2,-1.1,25218
23914921,2025-12-01,0.2,-1.0,30595
23914921,2025-12-01,0.2,-0.9,41308
23914921,2025-12-01,0.2,-0.8,55442
23914921,2025-12-01,0.2,-0.7,15553
23914921,2025-12-01,0.2,-0.6,18271
23914921,2025-12-01,0.2,-0.5,6728
23914921,2025-12-01,0.2,-0.4,7316
23914921,2025-12-01,0.2,-0.3,6029
23914921,2025-12-01,0.2,-0.2,8740
23914921,2025-12-01,0.2,-0.1,4891
23914921,2025-12-01,0.2,0.0,2807
23914921,2025-12-01,0.2,0.1,688
23914921,2025-12-01,0.2,0.2,317
23914921,2025-12-01,0.2,0.3,215
23914921,2025-12-01,0.2,0.4,118
23914921,2025-12-01,0.2,0.5,132
23914921,2025-12-01,0.2,0.6,53
23914921,2025-12-01,0.2,0.7,24
23914921,2025-12-01,0.2,0.8,400
23914921,2025-12-01,0.2,0.9,3
23914921,2025-12-01,0.2,1.0,8
23914921,2025-12-01,0.2,1.1,7
23914921,2025-12-01,0.2,1.2,5
23914921,2025-12-01,0.2,1.3,4
23914921,2025-12-01,0.2,1.4,2
23914921,2025-12-01,0.2,1.5,1
23914921,2025-12-01,0.2,1.8,1
23914921,2025-12-01,0.2,1.9,1
23914921,2025-12-01,0.22,-3.0,262
23914921,2025-12-01,0.22,-2.9,27
23914921,2025-12-01,0.22,-2.8,27
23914921,2025-12-01,0.22,-2.7,41
23914921,2025-12-01,0.22,-2.6,53
23914921,2025-12-01,0.22,-2.5,84
23914921,2025-12-01,0.22,-2.4,179
23914921,2025-12-01,0.22,-2.3,400
23914921,2025-12-01,0.22,-2.2,680
23914921,2025-12-01,0.22,-2.1,677
23914921,2025-12-01,0.22,-2.0,1095
23914921,2025-12-01,0.22,-1.9,2992
23914921,2025-12-01,0.22,-1.8,2274
23914921,2025-12-01,0.22,-1.7,3908
23914921,2025-12-01,0.22,-1.6,5341
23914921,2025-12-01,0.22,-1.5,7077
23914921,2025-12-01,0.22,-1.4,9892
23914921,2025-12-01,0.22,-1.3,16903
23914921,2025-12-01,0.22,-1.2,22099
23914921,2025-12-01,0.22,-1.1,31510
23914921,2025-12-01,0.22,-1.0,47486
23914921,2025-12-01,0.22,-0.9,44685
23914921,2025-12-01,0.22,-0.8,98197
23914921,2025-12-01,0.22,-0.7,32066
23914921,2025-12-01,0.22,-0.6,18837
23914921,2025-12-01,0.22,-0.5,9743
23914921,2025-12-01,0.22,-0.4,8698
23914921,2025-12-01,0.22,-0.3,6140
23914921,2025-12-01,0.22,-0.2,7970
23914921,2025-12-01,0.22,-0.1,4091
23914921,2025-12-01,0.22,0.0,1216
23914921,2025-12-01,0.22,0.1,518
23914921,2025-12-01,0.22,0.2,446
23914921,2025-12-01,0.22,0.3,286
23914921,2025-12-01,0.22,0.4,115
23914921,2025-12-01,0.22,0.5,134
23914921,2025-12-01,0.22,0.6,53
23914921,2025-12-01,0.22,0.7,56
23914921,2025-12-01,0.22,0.8,77
23914921,2025-12-01,0.22,0.9,16
23914921,2025-12-01,0.22,1.0,16
23914921,2025-12-01,0.22,1.1,9
23914921,2025-12-01,0.22,1.2,5
23914921,2025-12-01,0.22,1.3,5
23914921,2025-12-01,0.22,1.4,4
23914921,2025-12-01,0.22,1.5,1
23914921,2025-12-01,0.22,1.6,1
23914921,2025-12-01,0.22,1.7,1
23914921,2025-12-01,0.22,1.9,1
23914921,2025-12-01,0.22,2.0,3
23914921,2025-12-01,0.24,-3.0,249
23914921,2025-12-01,0.24,-2.9,25
23914921,2025-12-01,0.24,-2.8,42
23914921,2025-12-01,0.24,-2.7,46
23914921,2025-12-01,0.24,-2.6,51
23914921,2025-12-01,0.24,-2.5,70
23914921,2025-12-01,0.24,-2.4,129
23914921,2025-12-01,0.24,-2.3,224
23914921,2025-12-01,0.24,-2.2,750
23914921,2025-12-01,0.24,-2.1,1229
23914921,2025-12-01,0.24,-2.0,2366
23914921,2025-12-01,0.24,-1.9,2016
23914921,2025-12-01,0.24,-1.8,2839
23914921,2025-12-01,0.24,-1.7,3715
23914921,2025-12-01,0.24,-1.6,5804
23914921,2025-12-01,0.24,-1.5,8455
23914921,2025-12-01,0.24,-1.4,10655
23914921,2025-12-01,0.24,-1.3,14859
23914921,2025-12-01,0.24,-1.2,25780
23914921,2025-12-01,0.24,-1.1,40724
23914921,2025-12-01,0.24,-1.0,97151
23914921,2025-12-01,0.24,-0.9,50976
23914921,2025-12-01,0.24,-0.8,68848
23914921,2025-12-01,0.24,-0.7,45750
23914921,2025-12-01,0.24,-0.6,18486
23914921,2025-12-01,0.24,-0.5,10128
23914921,2025-12-01,0.24,-0.4,12172
23914921,2025-12-01,0.24,-0.3,9101
23914921,2025-12-01,0.24,-0.2,12099
23914921,2025-12-01,0.24,-0.1,4612
23914921,2025-12-01,0.24,0.0,1217
23914921,2025-12-01,0.24,0.1,2735
23914921,2025-12-01,0.24,0.2,564
23914921,2025-12-01,0.24,0.3,491
23914921,2025-12-01,0.24,0.4,140
23914921,2025-12-01,0.24,0.5,126
23914921,2025-12-01,0.24,0.6,413
23914921,2025-12-01,0.24,0.7,77
23914921,2025-12-01,0.24,0.8,35
23914921,2025-12-01,0.24,0.9,17
23914921,2025-12-01,0.24,1.0,17
23914921,2025-12-01,0.24,1.1,5
23914921,2025-12-01,0.24,1.2,8
23914921,2025-12-01,0.24,1.3,4
23914921,2025-12-01,0.24,1.4,12
23914921,2025-12-01,0.24,1.5,15
23914921,2025-12-01,0.24,1.8,1
23914921,2025-12-01,0.24,1.9,10
23914921,2025-12-01,0.24,2.0,1
23914921,2025-12-01,0.26,-3.0,442
23914921,2025-12-01,0.26,-2.9,56
23914921,2025-12-01,0.26,-2.8,30
23914921,2025-12-01,0.26,-2.7,49
23914921,2025-12-01,0.26,-2.6,58
23914921,2025-12-01,0.26,-2.5,85
23914921,2025-12-01,0.26,-2.4,101
23914921,2025-12-01,0.26,-2.3,237
23914921,2025-12-01,0.26,-2.2,392
23914921,2025-12-01,0.26,-2.1,604
23914921,2025-12-01,0.26,-2.0,851
23914921,2025-12-01,0.26,-1.9,1543
23914921,2025-12-01,0.26,-1.8,3335
23914921,2025-12-01,0.26,-1.7,3979
23914921,2025-12-01,0.26,-1.6,5888
23914921,2025-12-01,0.26,-1.5,8110
23914921,2025-12-01,0.26,-1.4,10067
23914921,2025-12-01,0.26,-1.3,15520
23914921,2025-12-01,0.26,-1.2,29567
23914921,2025-12-01,0.26,-1.1,50088
23914921,2025-12-01,0.26,-1.0,78978
23914921,2025-12-01,0.26,-0.9,70642
23914921,2025-12-01,0.26,-0.8,60711
23914921,2025-12-01,0.26,-0.7,45844
23914921,2025-12-01,0.26,-0.6,18571
23914921,2025-12-01,0.26,-0.5,10454
23914921,2025-12-01,0.26,-0.4,11242
23914921,2025-12-01,0.26,-0.3,9639
23914921,2025-12-01,0.26,-0.2,10233
23914921,2025-12-01,0.26,-0.1,5433
23914921,2025-12-01,0.26,0.0,1522
23914921,2025-12-01,0.26,0.1,765
23914921,2025-12-01,0.26,0.2,910
23914921,2025-12-01,0.26,0.3,323
23914921,2025-12-01,0.26,0.4,237
23914921,2025-12-01,0.26,0.5,270
23914921,2025-12-01,0.26,0.6,78
23914921,2025-12-01,0.26,0.7,56
23914921,2025-12-01,0.26,0.8,69
23914921,2025-12-01,0.26,0.9,45
23914921,2025-12-01,0.26,1.0,24
23914921,2025-12-01,0.26,1.1,44
23914921,2025-12-01,0.26,1.2,12
23914921,2025-12-01,0.26,1.3,18
23914921,2025-12-01,0.26,1.4,3
23914921,2025-12-01,0.26,1.5,4
23914921,2025-12-01,0.26,1.6,2
23914921,2025-12-01,0.26,1.7,2
23914921,2025-12-01,0.26,1.8,1
23914921,2025-12-01,0.28,-3.0,45
23914921,2025-12-01,0.28,-2.9,131
23914921,2025-12-01,0.28,-2.8,174
23914921,2025-12-01,0.28,-2.7,163
23914921,2025-12-01,0.28,-2.6,63
23914921,2025-12-01,0.28,-2.5,74
23914921,2025-12-01,0.28,-2.4,143
23914921,2025-12-01,0.28,-2.3,195
23914921,2025-12-01,0.28,-2.2,350
23914921,2025-12-01,0.28,-2.1,563
23914921,2025-12-01,0.28,-2.0,812
23914921,2025-12-01,0.28,-1.9,1334
23914921,2025-12-01,0.28,-1.8,2248
23914921,2025-12-01,0.28,-1.7,3205
23914921,2025-12-01,0.28,-1.6,4714
23914921,2025-12-01,0.28,-1.5,8578
23914921,2025-12-01,0.28,-1.4,10373
23914921,2025-12-01,0.28,-1.3,16164
23914921,2025-12-01,0.28,-1.2,34774
23914921,2025-12-01,0.28,-1.1,40998
23914921,2025-12-01,0.28,-1.0,60685
23914921,2025-12-01,0.28,-0.9,63498
23914921,2025-12-01,0.28,-0.8,53666
23914921,2025-12-01,0.28,-0.7,180286
23914921,2025-12-01,0.28,-0.6,20722
23914921,2025-12-01,0.28,-0.5,12451
23914921,2025-12-01,0.28,-0.4,7147
23914921,2025-12-01,0.28,-0.3,7427
23914921,2025-12-01,0.28,-0.2,7867
23914921,2025-12-01,0.28,-0.1,6601
23914921,2025-12-01,0.28,0.0,1511
23914921,2025-12-01,0.28,0.1,2290
23914921,2025-12-01,0.28,0.2,540
23914921,2025-12-01,0.28,0.3,409
23914921,2025-12-01,0.28,0.4,294
23914921,2025-12-01,0.28,0.5,425
23914921,2025-12-01,0.28,0.6,141
23914921,2025-12-01,0.28,0.7,93
23914921,2025-12-01,0.28,0.8,83
23914921,2025-12-01,0.28,0.9,42
23914921,2025-12-01,0.28,1.0,86
23914921,2025-12-01,0.28,1.1,70
23914921,2025-12-01,0.28,1.2,28
23914921,2025-12-01,0.28,1.3,3
23914921,2025-12-01,0.28,1.4,17
23914921,2025-12-01,0.28,1.5,4
23914921,2025-12-01,0.28,1.6,3
23914921,2025-12-01,0.28,1.7,2
23914921,2025-12-01,0.28,2.0,1
23914921,2025-12-01,0.3,-3.0,16
23914921,2025-12-01,0.3,-2.9,17
23914921,2025-12-01,0.3,-2.8,35
23914921,2025-12-01,0.3,-2.7,48
23914921,2025-12-01,0.3,-2.6,96
23914921,2025-12-01,0.3,-2.5,89
23914921,2025-12-01,0.3,-2.4,111
23914921,2025-12-01,0.3,-2.3,201
23914921,2025-12-01,0.3,-2.2,279
23914921,2025-12-01,0.3,-2.1,450
23914921,2025-12-01,0.3,-2.0,822
23914921,2025-12-01,0.3,-1.9,1140
23914921,2025-12-01,0.3,-1.8,1900
23914921,2025-12-01,0.3,-1.7,2607
23914921,2025-12-01,0.3,-1.6,4123
23914921,2025-12-01,0.3,-1.5,5661
23914921,2025-12-01,0.3,-1.4,10241
23914921,2025-12-01,0.3,-1.3,15702
23914921,2025-12-01,0.3,-1.2,28241
23914921,2025-12-01,0.3,-1.1,34519
23914921,2025-12-01,0.3,-1.0,45433
23914921,2025-12-01,0.3,-0.9,48616
23914921,2025-12-01,0.3,-0.8,38416
23914921,2025-12-01,0.3,-0.7,104565
23914921,2025-12-01,0.3,-0.6,19174
23914921,2025-12-01,0.3,-0.5,16633
23914921,2025-12-01,0.3,-0.4,8998
23914921,2025-12-01,0.3,-0.3,6483
23914921,2025-12-01,0.3,-0.2,5559
23914921,2025-12-01,0.3,-0.1,4951
23914921,2025-12-01,0.3,0.0,1601
23914921,2025-12-01,0.3,0.1,1268
23914921,2025-12-01,0.3,0.2,1063
23914921,2025-12-01,0.3,0.3,772
23914921,2025-12-01,0.3,0.4,350
23914921,2025-12-01,0.3,0.5,236
23914921,2025-12-01,0.3,0.6,150
23914921,2025-12-01,0.3,0.7,62
23914921,2025-12-01,0.3,0.8,67
23914921,2025-12-01,0.3,0.9,34
23914921,2025-12-01,0.3,1.0,108
23914921,2025-12-01,0.3,1.1,59
23914921,2025-12-01,0.3,1.2,10
23914921,2025-12-01,0.3,1.3,40
23914921,2025-12-01,0.3,1.4,16
23914921,2025-12-01,0.3,1.5,3
23914921,2025-12-01,0.3,1.6,3
23914921,2025-12-01,0.3,1.7,7
23914921,2025-12-01,0.3,2.1,1
23914921,2025-12-01,0.32,-3.0,14
23914921,2025-12-01,0.32,-2.9,3
23914921,2025-12-01,0.32,-2.8,7
23914921,2025-12-01,0.32,-2.7,10
23914921,2025-12-01,0.32,-2.6,36
23914921,2025-12-01,0.32,-2.5,87
23914921,2025-12-01,0.32,-2.4,73
23914921,2025-12-01,0.32,-2.3,158
23914921,2025-12-01,0.32,-2.2,262
23914921,2025-12-01,0.32,-2.1,431
23914921,2025-12-01,0.32,-2.0,768
23914921,2025-12-01,0.32,-1.9,1143
23914921,2025-12-01,0.32,-1.8,2022
23914921,2025-12-01,0.32,-1.7,2146
23914921,2025-12-01,0.32,-1.6,3195
23914921,2025-12-01,0.32,-1.5,4623
23914921,2025-12-01,0.32,-1.4,11145
23914921,2025-12-01,0.32,-1.3,21983
23914921,2025-12-01,0.32,-1.2,19048
23914921,2025-12-01,0.32,-1.1,32374
23914921,2025-12-01,0.32,-1.0,45803
23914921,2025-12-01,0.32,-0.9,41742
23914921,2025-12-01,0.32,-0.8,36074
23914921,2025-12-01,0.32,-0.7,134797
23914921,2025-12-01,0.32,-0.6,17834
23914921,2025-12-01,0.32,-0.5,14358
23914921,2025-12-01,0.32,-0.4,15491
23914921,2025-12-01,0.32,-0.3,17496
23914921,2025-12-01,0.32,-0.2,5534
23914921,2025-12-01,0.32,-0.1,6366
23914921,2025-12-01,0.32,0.0,1485
23914921,2025-12-01,0.32,0.1,1234
23914921,2025-12-01,0.32,0.2,1389
23914921,2025-12-01,0.32,0.3,1415
23914921,2025-12-01,0.32,0.4,434
23914921,2025-12-01,0.32,0.5,518
23914921,2025-12-01,0.32,0.6,133
23914921,2025-12-01,0.32,0.7,73
23914921,2025-12-01,0.32,0.8,95
23914921,2025-12-01,0.32,0.9,77
23914921,2025-12-01,0.32,1.0,44
23914921,2025-12-01,0.32,1.1,10
23914921,2025-12-01,0.32,1.2,44
23914921,2025-12-01,0.32,1.3,47
23914921,2025-12-01,0.32,1.4,6
23914921,2025-12-01,0.32,1.5,4
23914921,2025-12-01,0.32,1.6,2
23914921,2025-12-01,0.32,1.7,1
23914921,2025-12-01,0.34,-3.0,5
23914921,2025-12-01,0.34,-2.9,9
23914921,2025-12-01,0.34,-2.8,9
23914921,2025-12-01,0.34,-2.7,27
23914921,2025-12-01,0.34,-2.6,36
23914921,2025-12-01,0.34,-2.5,59
23914921,2025-12-01,0.34,-2.4,132
23914921,2025-12-01,0.34,-2.3,176
23914921,2025-12-01,0.34,-2.2,155
23914921,2025-12-01,0.34,-2.1,420
23914921,2025-12-01,0.34,-2.0,904
23914921,2025-12-01,0.34,-1.9,1621
23914921,2025-12-01,0.34,-1.8,1953
23914921,2025-12-01,0.34,-1.7,1861
23914921,2025-12-01,0.34,-1.6,2692
23914921,2025-12-01,0.34,-1.5,4294
23914921,2025-12-01,0.34,-1.4,6466
23914921,2025-12-01,0.34,-1.3,16694
23914921,2025-12-01,0.34,-1.2,17630
23914921,2025-12-01,0.34,-1.1,22329
23914921,2025-12-01,0.34,-1.0,32037
23914921,2025-12-01,0.34,-0.9,35286
23914921,2025-12-01,0.34,-0.8,38231
23914921,2025-12-01,0.34,-0.7,24905
23914921,2025-12-01,0.34,-0.6,16751
23914921,2025-12-01,0.34,-0.5,14564
23914921,2025-12-01,0.34,-0.4,48835
23914921,2025-12-01,0.34,-0.3,6289
23914921,2025-12-01,0.34,-0.2,4354
23914921,2025-12-01,0.34,-0.1,3986
23914921,2025-12-01,0.34,0.0,1485
23914921,2025-12-01,0.34,0.1,940
23914921,2025-12-01,0.34,0.2,865
23914921,2025-12-01,0.34,0.3,2450
23914921,2025-12-01,0.34,0.4,376
23914921,2025-12-01,0.34,0.5,490
23914921,2025-12-01,0.34,0.6,184
23914921,2025-12-01,0.34,0.7,178
23914921,2025-12-01,0.34,0.8,175
23914921,2025-12-01,0.34,0.9,70
23914921,2025-12-01,0.34,1.0,50
23914921,2025-12-01,0.34,1.1,46
23914921,2025-12-01,0.34,1.2,113
23914921,2025-12-01,0.34,1.3,7
23914921,2025-12-01,0.34,1.4,10
23914921,2025-12-01,0.34,1.5,4
23914921,2025-12-01,0.34,1.6,3
23914921,2025-12-01,0.34,2.1,1
23914921,2025-12-01,0.36,-3.0,5
23914921,2025-12-01,0.36,-2.8,3
23914921,2025-12-01,0.36,-2.7,10
23914921,2025-12-01,0.36,-2.6,18
23914921,2025-12-01,0.36,-2.5,43
23914921,2025-12-01,0.36,-2.4,52
23914921,2025-12-01,0.36,-2.3,136
23914921,2025-12-01,0.36,-2.2,157
23914921,2025-12-01,0.36,-2.1,224
23914921,2025-12-01,0.36,-2.0,688
23914921,2025-12-01,0.36,-1.9,2114
23914921,2025-12-01,0.36,-1.8,2439
23914921,2025-12-01,0.36,-1.7,1162
23914921,2025-12-01,0.36,-1.6,1849
23914921,2025-12-01,0.36,-1.5,3586
23914921,2025-12-01,0.36,-1.4,3893
23914921,2025-12-01,0.36,-1.3,8377
23914921,2025-12-01,0.36,-1.2,13622
23914921,2025-12-01,0.36,-1.1,15607
23914921,2025-12-01,0.36,-1.0,24238
23914921,2025-12-01,0.36,-0.9,28140
23914921,2025-12-01,0.36,-0.8,23191
23914921,2025-12-01,0.36,-0.7,18923
23914921,2025-12-01,0.36,-0.6,20558
23914921,2025-12-01,0.36,-0.5,23282
23914921,2025-12-01,0.36,-0.4,18305
23914921,2025-12-01,0.36,-0.3,5270
23914921,2025-12-01,0.36,-0.2,4043
23914921,2025-12-01,0.36,-0.1,4231
23914921,2025-12-01,0.36,0.0,1550
23914921,2025-12-01,0.36,0.1,1166
23914921,2025-12-01,0.36,0.2,1102
23914921,2025-12-01,0.36,0.3,2525
23914921,2025-12-01,0.36,0.4,433
23914921,2025-12-01,0.36,0.5,225
23914921,2025-12-01,0.36,0.6,219
23914921,2025-12-01,0.36,0.7,327
23914921,2025-12-01,0.36,0.8,196
23914921,2025-12-01,0.36,0.9,143
23914921,2025-12-01,0.36,1.0,85
23914921,2025-12-01,0.36,1.1,59
23914921,2025-12-01,0.36,1.2,150
23914921,2025-12-01,0.36,1.3,7
23914921,2025-12-01,0.36,1.4,13
23914921,2025-12-01,0.36,1.5,1
23914921,2025-12-01,0.36,1.6,1
23914921,2025-12-01,0.36,1.7,3
23914921,2025-12-01,0.36,2.2,2
23914921,2025-12-01,0.38,-3.0,9
23914921,2025-12-01,0.38,-2.9,3
23914921,2025-12-01,0.38,-2.6,12
23914921,2025-12-01,0.38,-2.5,28
23914921,2025-12-01,0.38,-2.4,52
23914921,2025-12-01,0.38,-2.3,68
23914921,2025-12-01,0.38,-2.2,103
23914921,2025-12-01,0.38,-2.1,111
23914921,2025-12-01,0.38,-2.0,400
23914921,2025-12-01,0.38,-1.9,948
23914921,2025-12-01,0.38,-1.8,1181
23914921,2025-12-01,0.38,-1.7,1369
23914921,2025-12-01,0.38,-1.6,1115
23914921,2025-12-01,0.38,-1.5,2408
23914921,2025-12-01,0.38,-1.4,2709
23914921,2025-12-01,0.38,-1.3,4368
23914921,2025-12-01,0.38,-1.2,11510
23914921,2025-12-01,0.38,-1.1,18459
23914921,2025-12-01,0.38,-1.0,10469
23914921,2025-12-01,0.38,-0.9,16292
23914921,2025-12-01,0.38,-0.8,23876
23914921,2025-12-01,0.38,-0.7,14165
23914921,2025-12-01,0.38,-0.6,12160
23914921,2025-12-01,0.38,-0.5,11045
23914921,2025-12-01,0.38,-0.4,10671
23914921,2025-12-01,0.38,-0.3,7465
23914921,2025-12-01,0.38,-0.2,5673
23914921,2025-12-01,0.38,-0.1,3780
23914921,2025-12-01,0.38,0.0,1393
23914921,2025-12-01,0.38,0.1,963
23914921,2025-12-01,0.38,0.2,1219
23914921,2025-12-01,0.38,0.3,625
23914921,2025-12-01,0.38,0.4,330
23914921,2025-12-01,0.38,0.5,278
23914921,2025-12-01,0.38,0.6,101
23914921,2025-12-01,0.38,0.7,81
23914921,2025-12-01,0.38,0.8,71
23914921,2025-12-01,0.38,0.9,84
23914921,2025-12-01,0.38,1.0,150
23914921,2025-12-01,0.38,1.1,28
23914921,2025-12-01,0.38,1.2,12
23914921,2025-12-01,0.38,1.3,10
23914921,2025-12-01,0.38,1.4,4
23914921,2025-12-01,0.38,1.5,5
23914921,2025-12-01,0.38,1.6,4
23914921,2025-12-01,0.38,1.7,1
23914921,2025-12-01,0.38,1.9,1
23914921,2025-12-01,0.38,2.0,4
23914921,2025-12-01,0.38,2.3,2
23914921,2025-12-01,0.4,-3.0,9
23914921,2025-12-01,0.4,-2.9,1
23914921,2025-12-01,0.4,-2.7,5
23914921,2025-12-01,0.4,-2.6,3
23914921,2025-12-01,0.4,-2.5,21
23914921,2025-12-01,0.4,-2.4,79
23914921,2025-12-01,0.4,-2.3,90
23914921,2025-12-01,0.4,-2.2,204
23914921,2025-12-01,0.4,-2.1,70
23914921,2025-12-01,0.4,-2.0,154
23914921,2025-12-01,0.4,-1.9,325
23914921,2025-12-01,0.4,-1.8,752
23914921,2025-12-01,0.4,-1.7,1305
23914921,2025-12-01,0.4,-1.6,1387
23914921,2025-12-01,0.4,-1.5,1162
23914921,2025-12-01,0.4,-1.4,1866
23914921,2025-12-01,0.4,-1.3,2663
23914921,2025-12-01,0.4,-1.2,7232
23914921,2025-12-01,0.4,-1.1,12431
23914921,2025-12-01,0.4,-1.0,7648
23914921,2025-12-01,0.4,-0.9,10588
23914921,2025-12-01,0.4,-0.8,11248
23914921,2025-12-01,0.4,-0.7,11650
23914921,2025-12-01,0.4,-0.6,11454
23914921,2025-12-01,0.4,-0.5,11227
23914921,2025-12-01,0.4,-0.4,6894
23914921,2025-12-01,0.4,-0.3,6384
23914921,2025-12-01,0.4,-0.2,4090
23914921,2025-12-01,0.4,-0.1,3562
23914921,2025-12-01,0.4,0.0,1465
23914921,2025-12-01,0.4,0.1,1124
23914921,2025-12-01,0.4,0.2,1056
23914921,2025-12-01,0.4,0.3,367
23914921,2025-12-01,0.4,0.4,422
23914921,2025-12-01,0.4,0.5,787
23914921,2025-12-01,0.4,0.6,7127
23914921,2025-12-01,0.4,0.7,48
23914921,2025-12-01,0.4,0.8,114
23914921,2025-12-01,0.4,0.9,262
23914921,2025-12-01,0.4,1.0,92
23914921,2025-12-01,0.4,1.1,14
23914921,2025-12-01,0.4,1.2,24
23914921,2025-12-01,0.4,1.3,14
23914921,2025-12-01,0.4,1.4,7
23914921,2025-12-01,0.4,1.5,5
23914921,2025-12-01,0.4,1.6,3
23914921,2025-12-01,0.4,1.7,1
23914921,2025-12-01,0.4,1.8,2
23914921,2025-12-01,0.4,1.9,1
23914921,2025-12-01,0.4,2.1,1
23914921,2025-12-01,0.4,2.2,3
23914921,2025-12-01,0.4,2.3,2
23914921,2025-12-01,0.42,-3.0,11
23914921,2025-12-01,0.42,-2.9,1
23914921,2025-12-01,0.42,-2.7,4
23914921,2025-12-01,0.42,-2.6,3
23914921,2025-12-01,0.42,-2.5,6
23914921,2025-12-01,0.42,-2.4,32
23914921,2025-12-01,0.42,-2.3,123
23914921,2025-12-01,0.42,-2.2,181
23914921,2025-12-01,0.42,-2.1,83
23914921,2025-12-01,0.42,-2.0,139
23914921,2025-12-01,0.42,-1.9,291
23914921,2025-12-01,0.42,-1.8,600
23914921,2025-12-01,0.42,-1.7,692
23914921,2025-12-01,0.42,-1.6,1267
23914921,2025-12-01,0.42,-1.5,1380
23914921,2025-12-01,0.42,-1.4,1282
23914921,2025-12-01,0.42,-1.3,2183
23914921,2025-12-01,0.42,-1.2,3039
23914921,2025-12-01,0.42,-1.1,7295
23914921,2025-12-01,0.42,-1.0,7088
23914921,2025-12-01,0.42,-0.9,10650
23914921,2025-12-01,0.42,-0.8,10184
23914921,2025-12-01,0.42,-0.7,9148
23914921,2025-12-01,0.42,-0.6,9835
23914921,2025-12-01,0.42,-0.5,10630
23914921,2025-12-01,0.42,-0.4,6512
23914921,2025-12-01,0.42,-0.3,5316
23914921,2025-12-01,0.42,-0.2,3033
23914921,2025-12-01,0.42,-0.1,3448
23914921,2025-12-01,0.42,0.0,1348
23914921,2025-12-01,0.42,0.1,1268
23914921,2025-12-01,0.42,0.2,1441
23914921,2025-12-01,0.42,0.3,397
23914921,2025-12-01,0.42,0.4,399
23914921,2025-12-01,0.42,0.5,1299
23914921,2025-12-01,0.42,0.6,72
23914921,2025-12-01,0.42,0.7,43
23914921,2025-12-01,0.42,0.8,149
23914921,2025-12-01,0.42,0.9,167
23914921,2025-12-01,0.42,1.0,28
23914921,2025-12-01,0.42,1.1,26
23914921,2025-12-01,0.42,1.2,15
23914921,2025-12-01,0.42,1.3,36
23914921,2025-12-01,0.42,1.4,16
23914921,2025-12-01,0.42,1.5,10
23914921,2025-12-01,0.42,1.6,2
23914921,2025-12-01,0.42,1.7,3
23914921,2025-12-01,0.42,1.9,1
23914921,2025-12-01,0.42,2.0,1
23914921,2025-12-01,0.42,2.1,1
23914921,2025-12-01,0.42,2.2,1
23914921,2025-12-01,0.42,2.6,1
23914921,2025-12-01,0.44,-3.0,308
23914921,2025-12-01,0.44,-2.9,1
23914921,2025-12-01,0.44,-2.6,3
23914921,2025-12-01,0.44,-2.5,1
23914921,2025-12-01,0.44,-2.4,9
23914921,2025-12-01,0.44,-2.3,26
23914921,2025-12-01,0.44,-2.2,79
23914921,2025-12-01,0.44,-2.1,107
23914921,2025-12-01,0.44,-2.0,121
23914921,2025-12-01,0.44,-1.9,473
23914921,2025-12-01,0.44,-1.8,822
23914921,2025-12-01,0.44,-1.7,526
23914921,2025-12-01,0.44,-1.6,3290
23914921,2025-12-01,0.44,-1.5,2536
23914921,2025-12-01,0.44,-1.4,996
23914921,2025-12-01,0.44,-1.3,2029
23914921,2025-12-01,0.44,-1.2,2493
23914921,2025-12-01,0.44,-1.1,4694
23914921,2025-12-01,0.44,-1.0,6546
23914921,2025-12-01,0.44,-0.9,6498
23914921,2025-12-01,0.44,-0.8,6720
23914921,2025-12-01,0.44,-0.7,7103
23914921,2025-12-01,0.44,-0.6,10861
23914921,2025-12-01,0.44,-0.5,8341
23914921,2025-12-01,0.44,-0.4,7532
23914921,2025-12-01,0.44,-0.3,4464
23914921,2025-12-01,0.44,-0.2,4114
23914921,2025-12-01,0.44,-0.1,2466
23914921,2025-12-01,0.44,0.0,1275
23914921,2025-12-01,0.44,0.1,1899
23914921,2025-12-01,0.44,0.2,2531
23914921,2025-12-01,0.44,0.3,463
23914921,2025-12-01,0.44,0.4,224
23914921,2025-12-01,0.44,0.5,134
23914921,2025-12-01,0.44,0.6,66
23914921,2025-12-01,0.44,0.7,49
23914921,2025-12-01,0.44,0.8,42
23914921,2025-12-01,0.44,0.9,20
23914921,2025-12-01,0.44,1.0,27
23914921,2025-12-01,0.44,1.1,20
