block_number,block_date,n_wallets,strategy,metric,quantile,value
9782602,2020-04-01,941259,equal_weight,alpha,0.99,2.2647080490154483
9782602,2020-04-01,941259,equal_weight,excess_return,0.01,-0.45685975816943525
9782602,2020-04-01,941259,equal_weight,excess_return,0.05,-0.30875867159663617
9782602,2020-04-01,941259,equal_weight,excess_return,0.1,-0.2939492087680118
9782602,2020-04-01,941259,equal_weight,excess_return,0.25,-0.29394920876801156
9782602,2020-04-01,941259,equal_weight,excess_return,0.5,-0.19428426764739534
9782602,2020-04-01,941259,equal_weight,excess_return,0.75,-0.057403440086449015
9782602,2020-04-01,941259,equal_weight,excess_return,0.9,0.11709402354881063
9782602,2020-04-01,941259,equal_weight,excess_return,0.95,0.6024091558445085
9782602,2020-04-01,941259,equal_weight,excess_return,0.99,2.2320159218467603
9782602,2020-04-01,941259,max_sharpe,alpha,0.01,-0.5853250404636461
9782602,2020-04-01,941259,max_sharpe,alpha,0.05,-0.3613726613080349
9782602,2020-04-01,941259,max_sharpe,alpha,0.1,-0.33397517211394523
9782602,2020-04-01,941259,max_sharpe,alpha,0.25,-0.333975172113945
9782602,2020-04-01,941259,max_sharpe,alpha,0.5,-0.17293005570114445
9782602,2020-04-01,941259,max_sharpe,alpha,0.75,-0.07218799222855658
9782602,2020-04-01,941259,max_sharpe,alpha,0.9,0.09902956615823863
9782602,2020-04-01,941259,max_sharpe,alpha,0.95,0.3745692362887147
9782602,2020-04-01,941259,max_sharpe,alpha,0.99,3.493917688204505
9782602,2020-04-01,941259,max_sharpe,excess_return,0.01,-0.5621929554308953
9782602,2020-04-01,941259,max_sharpe,excess_return,0.05,-0.34490352140790315
9782602,2020-04-01,941259,max_sharpe,excess_return,0.1,-0.2879860959220193
9782602,2020-04-01,941259,max_sharpe,excess_return,0.25,-0.2207200951660657
9782602,2020-04-01,941259,max_sharpe,excess_return,0.5,-0.17326932021623595
9782602,2020-04-01,941259,max_sharpe,excess_return,0.75,-0.07862160787886582
9782602,2020-04-01,941259,max_sharpe,excess_return,0.9,0.11330348983138899
9782602,2020-04-01,941259,max_sharpe,excess_return,0.95,0.38169326123661207
9782602,2020-04-01,941259,max_sharpe,excess_return,0.99,3.4754401512541446
9782602,2020-04-01,941259,mcap_weight,alpha,0.01,-0.46258173706183814
9782602,2020-04-01,941259,mcap_weight,alpha,0.05,-0.39945632729260433
9782602,2020-04-01,941259,mcap_weight,alpha,0.1,-0.3468490980289924
9782602,2020-04-01,941259,mcap_weight,alpha,0.25,-0.34684909802899216
9782602,2020-04-01,941259,mcap_weight,alpha,0.5,-0.1960378871815965
9782602,2020-04-01,941259,mcap_weight,alpha,0.75,-0.04038563624385519
9782602,2020-04-01,941259,mcap_weight,alpha,0.9,0.10944459462991388
9782602,2020-04-01,941259,mcap_weight,alpha,0.95,0.3911552643044178
9782602,2020-04-01,941259,mcap_weight,alpha,0.99,1.2870844735991966
9782602,2020-04-01,941259,mcap_weight,excess_return,0.01,-0.44042670496356173
9782602,2020-04-01,941259,mcap_weight,excess_return,0.05,-0.3715963860683146
9782602,2020-04-01,941259,mcap_weight,excess_return,0.1,-0.27711066638156145
9782602,2020-04-01,941259,mcap_weight,excess_return,0.25,-0.24528921583970195
9782602,2020-04-01,941259,mcap_weight,excess_return,0.5,-0.17157258113796778
9782602,2020-04-01,941259,mcap_weight,excess_return,0.75,-0.049404356177148306
9782602,2020-04-01,941259,mcap_weight,excess_return,0.9,0.10775726314690429
9782602,2020-04-01,941259,mcap_weight,excess_return,0.95,0.4191489435359739
9782602,2020-04-01,941259,mcap_weight,excess_return,0.99,1.3439219024786708
9782602,2020-04-01,941259,safer_risk,alpha,0.01,-0.5365530136253938
9782602,2020-04-01,941259,safer_risk,alpha,0.05,-0.41071753459598825
9782602,2020-04-01,941259,safer_risk,alpha,0.1,-0.41071753459598814
9782602,2020-04-01,941259,safer_risk,alpha,0.25,-0.38442514299796227
9782602,2020-04-01,941259,safer_risk,alpha,0.5,-0.18952384766920508
9782602,2020-04-01,941259,safer_risk,alpha,0.75,-0.04359355776656112
9782602,2020-04-01,941259,safer_risk,alpha,0.9,0.11818315290687631
9782602,2020-04-01,941259,safer_risk,alpha,0.95,0.3629892040340994
9782602,2020-04-01,941259,safer_risk,alpha,0.99,1.4535516020733197
9782602,2020-04-01,941259,safer_risk,excess_return,0.01,-0.5117316467793904
9782602,2020-04-01,941259,safer_risk,excess_return,0.05,-0.3671783222091055
9782602,2020-04-01,941259,safer_risk,excess_return,0.1,-0.3671783222091054
9782602,2020-04-01,941259,safer_risk,excess_return,0.25,-0.34840550273725834
9782602,2020-04-01,941259,safer_risk,excess_return,0.5,-0.17722236312717318
9782602,2020-04-01,941259,safer_risk,excess_return,0.75,-0.05892677430720225
9782602,2020-04-01,941259,safer_risk,excess_return,0.9,0.12118108940225787
9782602,2020-04-01,941259,safer_risk,excess_return,0.95,0.3692053027121332
9782602,2020-04-01,941259,safer_risk,excess_return,0.99,1.383438236363053
9976964,2020-05-01,1006999,baseline,alpha,0.01,-0.4164534769775123
9976964,2020-05-01,1006999,baseline,alpha,0.05,-0.23389196237008575
9976964,2020-05-01,1006999,baseline,alpha,0.1,-0.15671258135678817
9976964,2020-05-01,1006999,baseline,alpha,0.25,-0.05096442965416143
9976964,2020-05-01,1006999,baseline,alpha,0.5,0.12488280574407876
9976964,2020-05-01,1006999,baseline,alpha,0.75,1.0718215369934505
9976964,2020-05-01,1006999,baseline,alpha,0.9,1.635452822899421
9976964,2020-05-01,1006999,baseline,alpha,0.95,1.6507119735831806
9976964,2020-05-01,1006999,baseline,alpha,0.99,1.666817207696036
9976964,2020-05-01,1006999,baseline,excess_return,0.01,-0.43534358432416703
9976964,2020-05-01,1006999,baseline,excess_return,0.05,-0.23032121624042337
9976964,2020-05-01,1006999,baseline,excess_return,0.1,-0.15278814587849746
9976964,2020-05-01,1006999,baseline,excess_return,0.25,-0.06203275441326576
9976964,2020-05-01,1006999,baseline,excess_return,0.5,0.12864810520019807
9976964,2020-05-01,1006999,baseline,excess_return,0.75,1.0883361426523186
9976964,2020-05-01,1006999,baseline,excess_return,0.9,1.6563005044797001
9976964,2020-05-01,1006999,baseline,excess_return,0.95,1.671885667221849
9976964,2020-05-01,1006999,baseline,excess_return,0.99,1.6822219594989611
9976964,2020-05-01,1006999,better_return,alpha,0.01,-0.40311797982125636
9976964,2020-05-01,1006999,better_return,alpha,0.05,-0.2164709044709038
9976964,2020-05-01,1006999,better_return,alpha,0.1,-0.1704007995999652
9976964,2020-05-01,1006999,better_return,alpha,0.25,-0.06836812762897468
9976964,2020-05-01,1006999,better_return,alpha,0.5,-0.001719691995625501
9976964,2020-05-01,1006999,better_return,alpha,0.75,0.27335765414241764
9976964,2020-05-01,1006999,better_return,alpha,0.9,1.2832487981527936
9976964,2020-05-01,1006999,better_return,alpha,0.95,1.4786280412222423
9976964,2020-05-01,1006999,better_return,alpha,0.99,1.5175201610701865
9976964,2020-05-01,1006999,better_return,excess_return,0.01,-0.41120770344499386
9976964,2020-05-01,1006999,better_return,excess_return,0.05,-0.21565091714610898
9976964,2020-05-01,1006999,better_return,excess_return,0.1,-0.15718155894589395
9976964,2020-05-01,1006999,better_return,excess_return,0.25,-0.06489976523442945
9976964,2020-05-01,1006999,better_return,excess_return,0.5,0.028305303434637517
9976964,2020-05-01,1006999,better_return,excess_return,0.75,0.28196977330604517
9976964,2020-05-01,1006999,better_return,excess_return,0.9,1.2954736849628434
9976964,2020-05-01,1006999,better_return,excess_return,0.95,1.495195284520995
9976964,2020-05-01,1006999,better_return,excess_return,0.99,1.534116153072802
9976964,2020-05-01,1006999,equal_weight,alpha,0.01,-0.288654469208505
9976964,2020-05-01,1006999,equal_weight,alpha,0.05,-0.17641019096750657
9976964,2020-05-01,1006999,equal_weight,alpha,0.1,-0.14067269906318763
9976964,2020-05-01,1006999,equal_weight,alpha,0.25,-0.035419590069997106
9976964,2020-05-01,1006999,equal_weight,alpha,0.5,0.2329089441480134
9976964,2020-05-01,1006999,equal_weight,alpha,0.75,0.7300663801507307
9976964,2020-05-01,1006999,equal_weight,alpha,0.9,0.8192735008144774
9976964,2020-05-01,1006999,equal_weight,alpha,0.95,0.890886391962953
9976964,2020-05-01,1006999,equal_weight,alpha,0.99,1.1476679182521965
9976964,2020-05-01,1006999,equal_weight,excess_return,0.01,-0.3077834701541943
9976964,2020-05-01,1006999,equal_weight,excess_return,0.05,-0.18176540283449608
9976964,2020-05-01,1006999,equal_weight,excess_return,0.1,-0.1428556143334724
9976964,2020-05-01,1006999,equal_weight,excess_return,0.25,-0.048114076009943364
9976964,2020-05-01,1006999,equal_weight,excess_return,0.5,0.2394545759945795
9976964,2020-05-01,1006999,equal_weight,excess_return,0.75,0.7633793740046287
9976964,2020-05-01,1006999,equal_weight,excess_return,0.9,0.8114353952035881
9976964,2020-05-01,1006999,equal_weight,excess_return,0.95,0.9017943880465799
9976964,2020-05-01,1006999,equal_weight,excess_return,0.99,1.1518040787377597
9976964,2020-05-01,1006999,max_sharpe,alpha,0.01,-0.3746686132955285
9976964,2020-05-01,1006999,max_sharpe,alpha,0.05,-0.1893650191207924
9976964,2020-05-01,1006999,max_sharpe,alpha,0.1,-0.11723316654086333
9976964,2020-05-01,1006999,max_sharpe,alpha,0.25,-0.05069556063642342
9976964,2020-05-01,1006999,max_sharpe,alpha,0.5,0.002077129343905769
9976964,2020-05-01,1006999,max_sharpe,alpha,0.75,0.166577531649803
9976964,2020-05-01,1006999,max_sharpe,alpha,0.9,0.31547407061557853
9976964,2020-05-01,1006999,max_sharpe,alpha,0.95,0.6116626944256212
9976964,2020-05-01,1006999,max_sharpe,alpha,0.99,1.5013221865206248
9976964,2020-05-01,1006999,max_sharpe,excess_return,0.01,-0.42616761151198146
9976964,2020-05-01,1006999,max_sharpe,excess_return,0.05,-0.18863943760268634
9976964,2020-05-01,1006999,max_sharpe,excess_return,0.1,-0.1165172414305831
9976964,2020-05-01,1006999,max_sharpe,excess_return,0.25,-0.054353934270605454
9976964,2020-05-01,1006999,max_sharpe,excess_return,0.5,0.028305303813733605
9976964,2020-05-01,1006999,max_sharpe,excess_return,0.75,0.16300507631904557
9976964,2020-05-01,1006999,max_sharpe,excess_return,0.9,0.32153077149587245
9976964,2020-05-01,1006999,max_sharpe,excess_return,0.95,0.574906808573442
9976964,2020-05-01,1006999,max_sharpe,excess_return,0.99,1.5179461427456276
9976964,2020-05-01,1006999,mcap_weight,alpha,0.01,-0.3285634272498534
9976964,2020-05-01,1006999,mcap_weight,alpha,0.05,-0.2902346076976235
9976964,2020-05-01,1006999,mcap_weight,alpha,0.1,-0.15641028668758078
9976964,2020-05-01,1006999,mcap_weight,alpha,0.25,-0.04147309805850383
9976964,2020-05-01,1006999,mcap_weight,alpha,0.5,0.0860049523526183
9976964,2020-05-01,1006999,mcap_weight,alpha,0.75,0.2975720619206948
9976964,2020-05-01,1006999,mcap_weight,alpha,0.9,0.70196293674053
9976964,2020-05-01,1006999,mcap_weight,alpha,0.95,1.317522302968102
9976964,2020-05-01,1006999,mcap_weight,alpha,0.99,1.6316048218355848
9976964,2020-05-01,1006999,mcap_weight,excess_return,0.01,-0.3193033158735121
9976964,2020-05-01,1006999,mcap_weight,excess_return,0.05,-0.2771797629544657
9976964,2020-05-01,1006999,mcap_weight,excess_return,0.1,-0.14848772135845115
9976964,2020-05-01,1006999,mcap_weight,excess_return,0.25,-0.061217521548780275
9976964,2020-05-01,1006999,mcap_weight,excess_return,0.5,0.11702627735940005
9976964,2020-05-01,1006999,mcap_weight,excess_return,0.75,0.303178397281156
9976964,2020-05-01,1006999,mcap_weight,excess_return,0.9,0.6939402129492152
9976964,2020-05-01,1006999,mcap_weight,excess_return,0.95,1.3347939060742728
9976964,2020-05-01,1006999,mcap_weight,excess_return,0.99,1.649537445557562
9976964,2020-05-01,1006999,safer_risk,alpha,0.01,-0.3607477506649848
9976964,2020-05-01,1006999,safer_risk,alpha,0.05,-0.2025405459073855
9976964,2020-05-01,1006999,safer_risk,alpha,0.1,-0.12226963314665928
9976964,2020-05-01,1006999,safer_risk,alpha,0.25,-0.025493115727955047
9976964,2020-05-01,1006999,safer_risk,alpha,0.5,0.18219033050217703
9976964,2020-05-01,1006999,safer_risk,alpha,0.75,0.9208981591815009
9976964,2020-05-01,1006999,safer_risk,alpha,0.9,1.4772134344200827
9976964,2020-05-01,1006999,safer_risk,alpha,0.95,1.4786280381389414
9976964,2020-05-01,1006999,safer_risk,alpha,0.99,1.5223220188222437
9976964,2020-05-01,1006999,safer_risk,excess_return,0.01,-0.3797407044404332
9976964,2020-05-01,1006999,safer_risk,excess_return,0.05,-0.2028096338429998
9976964,2020-05-01,1006999,safer_risk,excess_return,0.1,-0.1316202251612452
9976964,2020-05-01,1006999,safer_risk,excess_return,0.25,-0.05334826975130017
9976964,2020-05-01,1006999,safer_risk,excess_return,0.5,0.18390327637247025
9976964,2020-05-01,1006999,safer_risk,excess_return,0.75,0.9356045332596227
9976964,2020-05-01,1006999,safer_risk,excess_return,0.9,1.4984534457298504
9976964,2020-05-01,1006999,safer_risk,excess_return,0.95,1.4984534457298513
9976964,2020-05-01,1006999,safer_risk,excess_return,0.99,1.5353514891147744
10176690,2020-06-01,1021033,baseline,alpha,0.01,-0.3179642883850488
10176690,2020-06-01,1021033,baseline,alpha,0.05,-0.10957358915065118
10176690,2020-06-01,1021033,baseline,alpha,0.1,-0.08226592585440058
10176690,2020-06-01,1021033,baseline,alpha,0.25,-0.001382284331050371
10176690,2020-06-01,1021033,baseline,alpha,0.5,0.14514274371486352
10176690,2020-06-01,1021033,baseline,alpha,0.75,0.19586503798474297
10176690,2020-06-01,1021033,baseline,alpha,0.9,0.3412170339829839
10176690,2020-06-01,1021033,baseline,alpha,0.95,0.5552720847036001
10176690,2020-06-01,1021033,baseline,alpha,0.99,0.8506320327779489
10176690,2020-06-01,1021033,baseline,excess_return,0.01,-0.3109104344630222
10176690,2020-06-01,1021033,baseline,excess_return,0.05,-0.10780412629350736
10176690,2020-06-01,1021033,baseline,excess_return,0.1,-0.07929305457204489
10176690,2020-06-01,1021033,baseline,excess_return,0.25,0.011648740299992688
10176690,2020-06-01,1021033,baseline,excess_return,0.5,0.1492709278951157
10176690,2020-06-01,1021033,baseline,excess_return,0.75,0.19795425833581098
10176690,2020-06-01,1021033,baseline,excess_return,0.9,0.3446099911070206
10176690,2020-06-01,1021033,baseline,excess_return,0.95,0.5707559377203808
10176690,2020-06-01,1021033,baseline,excess_return,0.99,0.8572973353695179
10176690,2020-06-01,1021033,better_return,alpha,0.01,-0.2844841607654202
10176690,2020-06-01,1021033,better_return,alpha,0.05,-0.117004884816029
10176690,2020-06-01,1021033,better_return,alpha,0.1,-0.08068577510930033
10176690,2020-06-01,1021033,better_return,alpha,0.25,-0.07920120130739913
10176690,2020-06-01,1021033,better_return,alpha,0.5,0.03657070550096513
10176690,2020-06-01,1021033,better_return,alpha,0.75,0.22105005179771994
10176690,2020-06-01,1021033,better_return,alpha,0.9,0.39768287901952337
10176690,2020-06-01,1021033,better_return,alpha,0.95,0.5180839034049726
10176690,2020-06-01,1021033,better_return,alpha,0.99,0.7674347386342744
10176690,2020-06-01,1021033,better_return,excess_return,0.01,-0.2778940192833424
10176690,2020-06-01,1021033,better_return,excess_return,0.05,-0.11444435715110485
10176690,2020-06-01,1021033,better_return,excess_return,0.1,-0.08291297140868265
10176690,2020-06-01,1021033,better_return,excess_return,0.25,-0.07965332851340395
10176690,2020-06-01,1021033,better_return,excess_return,0.5,0.041805887869356406
10176690,2020-06-01,1021033,better_return,excess_return,0.75,0.22324737548419243
10176690,2020-06-01,1021033,better_return,excess_return,0.9,0.4060385603295564
10176690,2020-06-01,1021033,better_return,excess_return,0.95,0.5334700518422817
10176690,2020-06-01,1021033,better_return,excess_return,0.99,0.7736722302231791
10176690,2020-06-01,1021033,equal_weight,alpha,0.01,-0.16896834503539135
10176690,2020-06-01,1021033,equal_weight,alpha,0.05,-0.0760594767994611
10176690,2020-06-01,1021033,equal_weight,alpha,0.1,-0.03726336652555503
10176690,2020-06-01,1021033,equal_weight,alpha,0.25,0.025488018823927774
10176690,2020-06-01,1021033,equal_weight,alpha,0.5,0.06055886398949349
10176690,2020-06-01,1021033,equal_weight,alpha,0.75,0.2237257087571115
10176690,2020-06-01,1021033,equal_weight,alpha,0.9,0.36327443750865374
10176690,2020-06-01,1021033,equal_weight,alpha,0.95,0.4785149051118597
10176690,2020-06-01,1021033,equal_weight,alpha,0.99,0.7179494959829475
10176690,2020-06-01,1021033,equal_weight,excess_return,0.01,-0.16037742475644762
10176690,2020-06-01,1021033,equal_weight,excess_return,0.05,-0.07865550795805115
10176690,2020-06-01,1021033,equal_weight,excess_return,0.1,-0.0323258008845119
10176690,2020-06-01,1021033,equal_weight,excess_return,0.25,0.03147372206215665
10176690,2020-06-01,1021033,equal_weight,excess_return,0.5,0.06561387278161451
10176690,2020-06-01,1021033,equal_weight,excess_return,0.75,0.2328032277046888
10176690,2020-06-01,1021033,equal_weight,excess_return,0.9,0.36987491940406614
10176690,2020-06-01,1021033,equal_weight,excess_return,0.95,0.48786321799068944
10176690,2020-06-01,1021033,equal_weight,excess_return,0.99,0.7263893019848404
10176690,2020-06-01,1021033,max_sharpe,alpha,0.01,-0.30255655169538853
10176690,2020-06-01,1021033,max_sharpe,alpha,0.05,-0.135221135205505
10176690,2020-06-01,1021033,max_sharpe,alpha,0.1,-0.06921568782359488
10176690,2020-06-01,1021033,max_sharpe,alpha,0.25,0.0011759273366868887
10176690,2020-06-01,1021033,max_sharpe,alpha,0.5,0.165077628075473
10176690,2020-06-01,1021033,max_sharpe,alpha,0.75,0.20454742094440545
10176690,2020-06-01,1021033,max_sharpe,alpha,0.9,0.36443399891962147
10176690,2020-06-01,1021033,max_sharpe,alpha,0.95,0.5627704714825423
10176690,2020-06-01,1021033,max_sharpe,alpha,0.99,0.7660520515713544
10176690,2020-06-01,1021033,max_sharpe,excess_return,0.01,-0.2980119449802215
10176690,2020-06-01,1021033,max_sharpe,excess_return,0.05,-0.13345133786517377
10176690,2020-06-01,1021033,max_sharpe,excess_return,0.1,-0.07114902216493074
10176690,2020-06-01,1021033,max_sharpe,excess_return,0.25,0.012327117515878394
10176690,2020-06-01,1021033,max_sharpe,excess_return,0.5,0.166695961557422
10176690,2020-06-01,1021033,max_sharpe,excess_return,0.75,0.2077942556889612
10176690,2020-06-01,1021033,max_sharpe,excess_return,0.9,0.36866340110928025
10176690,2020-06-01,1021033,max_sharpe,excess_return,0.95,0.5663993168099857
10176690,2020-06-01,1021033,max_sharpe,excess_return,0.99,0.7728311674868531
10176690,2020-06-01,1021033,mcap_weight,alpha,0.01,-0.30528500435917083
10176690,2020-06-01,1021033,mcap_weight,alpha,0.05,-0.10855324898572657
10176690,2020-06-01,1021033,mcap_weight,alpha,0.1,-0.08399919039132088
10176690,2020-06-01,1021033,mcap_weight,alpha,0.25,-0.001991142451717884
10176690,2020-06-01,1021033,mcap_weight,alpha,0.5,0.03427738937972746
10176690,2020-06-01,1021033,mcap_weight,alpha,0.75,0.1821799055469814
