block_number,date,optimisation,token_group,mean_dist,median_dist,std_dist,count
15649595,2022-10-01 00:00:00,better_return,lt5,22.298972590685707,3.073166289263697,29.56755293017639,2799684
15649595,2022-10-01 00:00:00,max_sharpe,gte5,74.0212597366709,84.76188574973929,25.569289619336406,385739
15649595,2022-10-01 00:00:00,max_sharpe,lt5,45.978877355871056,51.422328549547004,34.11613650362164,2799684
15649595,2022-10-01 00:00:00,safer_risk,gte5,49.029018168887895,49.027895694491704,23.20382796490291,385739
15649595,2022-10-01 00:00:00,safer_risk,lt5,7.507915278582216,8.705705600853264e-08,16.96683383759323,2799684
15871480,2022-11-01 00:00:00,better_return,gte5,54.82926022279208,55.49452515163775,27.169184152399602,397905
15871480,2022-11-01 00:00:00,better_return,lt5,20.74428742708641,1.36158454366242,28.63962682597654,2848482
15871480,2022-11-01 00:00:00,max_sharpe,gte5,72.03438583238983,80.3822182549903,24.873075757546538,397905
15871480,2022-11-01 00:00:00,max_sharpe,lt5,44.92841239927591,47.240734276370475,33.7065078882326,2848482
15871480,2022-11-01 00:00:00,safer_risk,gte5,47.09375414240273,47.056382540255534,21.912233584947625,397905
15871480,2022-11-01 00:00:00,safer_risk,lt5,7.263657336272578,1.1248178222178495e-07,16.306890720695886,2848482
16086234,2022-12-01 00:00:00,better_return,gte5,56.48323230742437,58.193217785580664,27.487043408795035,422195
16086234,2022-12-01 00:00:00,better_return,lt5,22.166217130537593,4.559936054265733,29.04213487806376,2911519
16086234,2022-12-01 00:00:00,max_sharpe,gte5,74.98213360071368,84.32687799963709,24.105764259943683,422195
16086234,2022-12-01 00:00:00,max_sharpe,lt5,40.397118436847144,38.8548364914272,34.484583123914994,2911519
16086234,2022-12-01 00:00:00,safer_risk,gte5,50.19550716426642,50.365883550892455,22.49928043261309,422195
16086234,2022-12-01 00:00:00,safer_risk,lt5,7.8112000642124055,8.52570278264686e-08,16.936182082757632,2911519
16308190,2023-01-01 00:00:00,better_return,gte5,57.96009746620805,59.62310231063047,28.829523564281786,435919
16308190,2023-01-01 00:00:00,better_return,lt5,22.052100496376575,4.9865396259024255,28.553363846779632,2926762
16308190,2023-01-01 00:00:00,max_sharpe,gte5,74.9818908809079,85.60226954938024,25.24352820421386,435919
16308190,2023-01-01 00:00:00,max_sharpe,lt5,44.256138680487574,47.48166060488499,34.4368428846695,2926762
16308190,2023-01-01 00:00:00,safer_risk,gte5,50.04050527688644,50.22076236479667,22.92736002421789,435919
16308190,2023-01-01 00:00:00,safer_risk,lt5,7.689849736701136,1.1868897392686151e-07,16.941836108433982,2926762
16530248,2023-02-01 00:00:00,better_return,gte5,54.55226687176962,54.35436940149392,25.832415094688184,439589
16530248,2023-02-01 00:00:00,better_return,lt5,25.146809011834662,10.354892275822438,30.17124705848998,2939906
16530248,2023-02-01 00:00:00,max_sharpe,gte5,66.41612042285334,68.75615651723028,22.490384384484422,439589
16530248,2023-02-01 00:00:00,max_sharpe,lt5,43.83694947269767,44.12746875786949,32.22657039770532,2939906
16530248,2023-02-01 00:00:00,safer_risk,gte5,46.185631113699536,46.104073405486595,20.78787537780996,439589
16530248,2023-02-01 00:00:00,safer_risk,lt5,7.124807004101636,7.623011284707548e-08,15.660287332051197,2939906
16730072,2023-03-01 00:00:00,better_return,gte5,51.61703678818307,50.84414635268318,24.89382081450032,436599
16730072,2023-03-01 00:00:00,better_return,lt5,23.594049770307855,9.172055806901643,29.060548104660256,2958974
16730072,2023-03-01 00:00:00,max_sharpe,gte5,61.87526315386302,62.10158083344106,21.171618469869742,436599
16730072,2023-03-01 00:00:00,max_sharpe,lt5,37.37121029848558,36.706253813720586,27.85672137411431,2958974
16730072,2023-03-01 00:00:00,safer_risk,gte5,44.910171275422385,44.56173455591973,20.591501575071693,436599
16730072,2023-03-01 00:00:00,safer_risk,lt5,6.827809045008471,1.6182469045333825e-07,15.278549870498594,2958974
16950603,2023-04-01 00:00:00,better_return,gte5,58.142671453491054,60.343395266543254,27.65150563963796,453328
16950603,2023-04-01 00:00:00,better_return,lt5,19.991420190381135,1.4101005178609924,27.680239714374295,2984809
16950603,2023-04-01 00:00:00,max_sharpe,gte5,74.59048420649079,83.48163493644158,23.954897779282724,453328
16950603,2023-04-01 00:00:00,max_sharpe,lt5,44.70055700841931,47.237848852697304,33.941407286006154,2984809
16950603,2023-04-01 00:00:00,safer_risk,gte5,50.23412460887416,50.90597996988673,22.620002279650564,453328
16950603,2023-04-01 00:00:00,safer_risk,lt5,7.800962545986916,7.915290367588312e-08,17.033336922610534,2984809
17162287,2023-05-01 00:00:00,better_return,gte5,56.96195787617466,59.01258367979272,28.512853504425298,456255
17162287,2023-05-01 00:00:00,better_return,lt5,19.413486913037765,3.624817319983209e-05,28.034992827563478,3006460
17162287,2023-05-01 00:00:00,max_sharpe,gte5,74.20727557858805,83.52367449441479,24.623769328697705,456255
17162287,2023-05-01 00:00:00,max_sharpe,lt5,44.571045887198956,47.45825231813996,34.1804789199032,3006460
17162287,2023-05-01 00:00:00,safer_risk,gte5,50.02801250491957,50.52511312602665,22.95423943394306,456255
17162287,2023-05-01 00:00:00,safer_risk,lt5,7.7203609127735,8.357858224949943e-08,16.99733331906764,3006460
17382266,2023-06-01 00:00:00,better_return,gte5,55.942693326149914,57.003080480444126,28.203473616347136,451131
17382266,2023-06-01 00:00:00,better_return,lt5,20.769273411035474,0.8144075408848132,28.7736933582164,3013730
17382266,2023-06-01 00:00:00,max_sharpe,gte5,75.70481335461467,85.17583268364248,24.052149468281215,451131
17382266,2023-06-01 00:00:00,max_sharpe,lt5,46.62291425230431,53.19485625970604,34.226466955532224,3013730
17382266,2023-06-01 00:00:00,safer_risk,gte5,47.72864216129807,47.71741919641584,21.62185714102932,451131
