block_number,block_date,n_wallets,mean_delta_better_return_vs_equal,median_delta_better_return_vs_equal,pct_closer_better_return_vs_equal,pct_farther_better_return_vs_equal,pct_unchanged_better_return_vs_equal,mean_delta_better_return_vs_mcap,median_delta_better_return_vs_mcap,pct_closer_better_return_vs_mcap,pct_farther_better_return_vs_mcap,pct_unchanged_better_return_vs_mcap,mean_delta_safer_risk_vs_equal,median_delta_safer_risk_vs_equal,pct_closer_safer_risk_vs_equal,pct_farther_safer_risk_vs_equal,pct_unchanged_safer_risk_vs_equal,mean_delta_safer_risk_vs_mcap,median_delta_safer_risk_vs_mcap,pct_closer_safer_risk_vs_mcap,pct_farther_safer_risk_vs_mcap,pct_unchanged_safer_risk_vs_mcap,mean_delta_max_sharpe_vs_equal,median_delta_max_sharpe_vs_equal,pct_closer_max_sharpe_vs_equal,pct_farther_max_sharpe_vs_equal,pct_unchanged_max_sharpe_vs_equal,mean_delta_max_sharpe_vs_mcap,median_delta_max_sharpe_vs_mcap,pct_closer_max_sharpe_vs_mcap,pct_farther_max_sharpe_vs_mcap,pct_unchanged_max_sharpe_vs_mcap
18908895,2024-01-01,3855395,-0.10433615415311549,-6.6141674359698754e-09,45.22356334435253,16.0708565529602,38.70558010268728,0.22302297141010752,5.8302936478682454e-08,21.839033354559,46.53440179281241,31.625786722242466,-0.11084766730487522,-9.048930493804619e-10,31.685495260537504,6.488232723235882,61.82627201622661,-0.0018030193045712256,-5.551115123125783e-17,19.220546792222326,19.22327024857375,61.55540482881779,-0.028095465595330292,0.0,38.85137579936686,38.2037897543572,22.944834446275934,0.2646316830975338,0.18986353377176712,28.70097616456939,60.130181213598085,11.168064491446401
19129889,2024-02-01,3977147,-0.06763189001815646,-1.2754131084591336e-11,40.88149117948117,19.918801090329325,39.1997077301895,0.18795977844391237,1.111933567443657e-08,22.23727209479559,44.664554767525566,33.05351801178081,-0.08745763999204911,-5.520244261703056e-10,29.414049820134885,8.609940743955404,61.97600943590971,-0.01177884183144572,0.0,20.206444468861726,18.051382058545986,61.697518346694245,0.14353030371263895,0.019318824442276394,16.995625255993808,51.434985933383906,31.56938881062229,0.27968026364294796,0.19571264885437545,26.88804311231141,58.93815340494078,14.129148356849772
19336607,2024-03-01,4005064,-0.05002354641257974,1.1102230246251565e-16,33.13332820649058,19.8491210127978,47.01755078071162,0.2199656493669797,8.635344023177893e-09,21.673586239820388,44.45736697341166,33.8465252989715,-0.08330736529811152,-4.878710768707606e-10,29.136563111101342,8.71893682597831,62.144500062920336,-0.017227539047106236,0.0,20.704513086432577,17.42816094823953,61.84480447753145,0.13502424659825724,8.881784197001252e-16,20.98291063513592,48.68788613615163,30.329203228712448,0.24171852765431118,0.08601516750707294,27.967268438157294,55.45744087984611,16.552769194200142
19557289,2024-04-01,4153412,-0.07601713262963823,0.0,36.4956089114203,16.21707646628844,47.28731462229126,0.11501849668377419,6.77258249481838e-11,22.41973587017132,36.87303354446898,40.39394598946601,-0.09107935503793209,-8.316274335840035e-10,30.387161206256447,7.394571017756004,62.21826777598755,-0.005742599932804802,0.0,18.96298753891981,18.937129280697413,61.78659858448909,-0.011723681969386906,0.0,38.738198859154835,39.15638515996005,22.105415980885113,0.21251019624841655,0.10689227331715906,30.566989260877563,56.71185521686748,12.407870926361268
19771560,2024-05-01,4273747,-0.022230116723087275,1.6209256159527285e-14,29.15465047416237,22.190784807804487,48.65456471803314,0.09956815599023346,1.231715701655034e-10,22.80916488505286,34.29550228406127,42.64038091164498,-0.06453463933392434,-1.0313443432607983e-09,27.254678388776878,10.899124351535082,61.84619725968804,-0.016034168253046367,-3.6170844097682675e-11,19.93775017566552,18.34692133156221,61.46037657353137,0.23905645178559634,0.08856273928289826,2.2888112001014567,57.336758586785784,40.37443021311275,0.2763731981700368,0.13460347633369085,28.57265533032255,55.95162745946356,15.220765290973004
19993250,2024-06-01,4506122,-0.012626186890328458,1.3322676295501878e-15,29.20717637028025,23.577058055685132,47.21576557403461,0.09831622980786589,2.864508630295859e-11,22.82321694796546,34.59211712421457,42.524836211713755,-0.06170772879121877,-3.897772105077024e-10,27.450188876377513,11.6223661942575,60.92744492936498,0.0005135710700169629,-1.3877787807814457e-17,19.32295663543952,20.021850273916243,60.59536337453801,0.24819329707158355,0.09485475428609735,0.7257016121622983,57.641914710698025,41.63238367713968,0.11760769076334275,3.0531133177191805e-16,32.66828993977526,46.729005561766854,20.542874782351653
20207949,2024-07-01,4524722,-0.020158771654764974,1.8318679906315083e-14,28.915212912528105,22.658806441589117,48.425980645882774,0.10081052004574947,1.1412287781453756e-11,23.50732265982308,34.38160399688644,41.96958398770134,-0.07157434582947032,-6.299372967699668e-10,28.11799266341667,10.356393166254191,61.525614170329135,-0.006403818720106694,0.0,19.305628058475193,19.34731017728824,61.20557240864743,0.243091525158394,0.09229635839804268,0.9816514694162426,56.32094082244169,42.69740770814207,0.1591913736010617,9.992007221626409e-16,29.783001032991642,48.313752756522945,21.761756854896277
20429973,2024-08-01,4668597,-0.0004038031754008874,1.0769163338864018e-14,27.003551602333637,24.576419853759063,48.4200285439073,0.13915043907884725,1.267725924236629e-10,20.151493050267565,36.86949205510778,42.802837769034255,-0.0771827727937269,-1.2669798543640809e-09,29.090709692869186,10.097573210966807,60.81171709616401,0.010410643832798824,2.220446049250313e-16,18.414375882090486,20.880791381222238,60.52865561109687,0.24807578681407616,0.09676930140568119,0.32977787545166143,57.847678863692884,41.822543260855454,0.22070862225900242,0.03321351292154327,28.301436170224157,51.86440380268419,19.657982901501242
20651994,2024-09-01,4693885,-0.006657859724061121,0.0,27.389507838389736,24.028858823767518,48.581633337842746,0.13661942711791966,1.075888406143477e-10,20.121413285583266,36.25717289622562,43.58033910076621,-0.06789006078322904,-7.022350478891326e-10,27.63893874690155,11.155514035814683,61.205547217283765,0.016305464687979273,3.3306690738754696e-16,18.133188179940497,20.942502852115037,60.88323425051956,0.2463666919769452,0.09500558948964921,0.3985611066312873,56.531700286649546,43.06973860671916,0.21254872593171445,0.02194190093322379,28.65683756632299,51.400364516812836,19.90172319943927
20866919,2024-10-01,4793311,-0.03731371087869548,0.0,34.36027831284054,21.779037496210865,43.8606841909486,0.15992454061334038,3.2724400966799294e-10,22.089470096974722,38.40426794756276,39.15239382547888,-0.06316670622555902,-5.780917966546895e-10,27.56643581023639,11.61378846480022,60.819775724963385,-0.001634058058352934,-1.3322676295501878e-15,19.278093993901084,19.97252003886249,60.39551783725279,0.2195308364322131,0.06270212983061696,4.5248680922226825,55.678465261277644,39.79666664649967,0.2885180976594249,0.12140918893687538,27.995930161844285,55.84991251350059,15.80028919467149
21089069,2024-11-01,4748515,-0.05074194245791326,-3.3306690738754696e-15,36.31659581995634,19.6198601036324,44.06354407641126,0.14575597881546304,4.015292542902671e-10,23.181752611079464,37.42757472599328,38.85989619912752,-0.07104383969755673,-9.687102231481504e-10,27.89756376467169,10.693153543792112,61.40928269153619,-0.009711378246835736,0.0,19.68619663199969,18.849703538895845,60.93332336530474,0.1503295448647918,2.886579864025407e-15,14.809640487605073,49.32879015860748,35.861569353787445,0.2366386970433376,0.07562271895804987,29.377668597445727,54.2087368366742,15.882818102080334
21303934,2024-12-01,4928177,-0.05093241490873571,0.0,35.17678037943848,19.422070270609193,45.40114934995233,0.1178613198781614,9.422007618553607e-11,22.71424098606848,37.48546369174646,39.713833330255795,-0.08288180602280659,-8.876924195710956e-10,29.111576146717134,9.114688859592503,61.77373499369037,-0.0031012691877207567,2.7755575615628914e-17,19.43383932841698,19.08109225784707,61.39860642180669,0.08586972584390559,1.1102230246251565e-16,24.310774552131548,44.37121475141822,31.318010696450227,0.2132895870228388,0.05882904656625232,30.96532450031726,54.008064239575816,14.940149268177667
21525891,2025-01-01,5105209,-0.06075074643273724,0.0,36.69646041915228,19.33043289706651,43.97310668378121,0.13051313986121096,4.0375122689617626e-10,22.54797012228099,38.76810919983883,38.615774594144916,-0.09110014097555429,-6.984179901081689e-10,30.535008459007262,8.770414688213549,60.69457685277919,-4.3437586056032274e-05,0.0,19.6287752372136,19.932406293258513,60.37067238579263,0.07670593052966812,2.220446049250313e-16,26.226487495418894,44.69574115379018,29.077771350790925,0.23919778613108142,0.08885635263865457,28.639630620411427,55.80416002557388,15.488063270279435
21747950,2025-02-01,5247405,-0.01515296199158327,7.216449660063518e-16,28.97239683233903,23.360308571570137,47.667294596090834,0.11077941552328083,3.271819482009164e-10,23.04927864344376,35.494115662884795,41.36518907917342,-0.07733353448424518,-1.3584893210349946e-09,29.316281095131785,10.267265438821665,60.41645346604655,-0.0032129835852624,0.0,19.612170206035174,20.175381926876238,60.12103125259056,0.23993755067131445,0.08645972274144298,0.910869277290394,56.03859431471365,43.050536407995956,0.22399677733476642,0.04327992427740812,29.328401371725644,52.896412607755636,17.68376940602069
21948292,2025-03-01,5268023,-0.009894559387989856,0.0,30.87370727120971,24.034120579959502,45.092172148830784,0.13255045474764152,7.690947878558063e-11,23.59143078912146,36.82062511875897,39.485211055456666,-0.07726775665261856,-1.2476973343389375e-09,29.21044574027107,10.048095841646857,60.741458418082075,0.010053956809110998,0.0,18.63957313777863,20.82001160587188,60.437682219686586,0.2424566140578011,0.0885688195381884,0.38822913263666464,56.274165849313874,43.337605018049466,0.13036177308643573,1.3877787807814457e-15,34.25129313216742,47.992634048864254,17.65333978230543
22170335,2025-04-01,5341607,-0.004920751922551882,0.0,27.040476770380153,24.060100265706556,48.89942296391329,0.12137277807954198,1.9650114868596802e-11,21.773878160635928,35.1954570974615,42.47920148374824,-0.07735568913835882,-6.696824761398545e-10,28.5769245097964,10.242123765376226,61.18095172482738,0.020455964979983084,0.0,17.710250866452736,21.019086578252573,60.71919929714036,0.2397871363880356,0.08478418541192356,0.29801892950941544,55.87683631536352,43.82514475512706,0.09573782081345368,2.220446049250313e-16,33.64128061087235,45.11192979940306,20.695326331570254
22385294,2025-05-01,5479943,-0.031435543400780926,0.0,31.794929253826183,22.707845683796346,45.497225062377474,0.13227788731715873,3.6229790001396367e-10,21.509402561304015,38.30684005289836,39.11175718433568,-0.0644459576415028,-3.522464542271564e-10,27.724284723399496,11.457363698855993,60.81835157774451,-0.002122848873472319,0.0,19.371004406432696,19.532484188247942,60.024511203857415,0.23074194412793453,0.07251408534646164,1.7834857041396233,55.25008198077973,42.96643231508065,0.23466699434739918,0.04589562440099171,28.95991801374576,52.21185694814709,17.7562248366452
22606143,2025-06-01,5417046,-0.045162997339026165,0.0,34.48021301646691,20.687972743816463,44.83181423971663,0.1437506588941886,1.1635865049264282e-09,20.75793707492977,40.34287321909395,37.72984390385461,-0.06989901642838028,-4.651800611377155e-10,27.722193978046338,10.718387844592792,61.55941817736087,-0.006746912659229451,5.551115123125783e-17,19.49911446201491,18.722990353044814,60.60854938281861,0.17504535140263477,0.01725715821308571,11.88559225821601,51.361480039120956,36.752927702663044,0.27915555490013405,0.11146373132181958,25.103718890332484,55.492661498536286,18.23427380900956
22820674,2025-07-01,5567234,-0.055205564574346534,-2.220446049250313e-16,34.89362940375778,21.001757784925154,44.104612811317075,0.15095187180510447,4.1256043026294265e-10,21.234189186227848,38.231157519155836,38.31047877635465,-0.07433820118884317,-4.3566661389604633e-10,28.028945792470733,10.374649242334703,61.596404965194566,-0.00504829819380714,0.0,19.168567371157742,18.43982128288482,60.16743682769577,0.2125797793806718,0.04434852775224407,3.879413008326936,53.22131241474671,42.89927457692635,0.3010670170699094,0.11562383125452724,26.478499017645028,54.548740002665596,16.748586461427703
23042514,2025-08-01,5568560,-0.03918272914270163,0.0,31.423940839283404,20.33065999109285,48.245399169623745,0.156308481179462,8.385874217253786e-10,22.043598344994038,37.90322812360826,39.66312655336389,-0.07231743575308985,-5.151374882217397e-10,27.74232476618731,10.428189693565303,61.82948554024739,-0.014925027068803474,0.0,19.98681885442556,18.347508152915655,61.27562601462496,0.1782729980429362,0.010484443637181817,9.732570000143664,50.78355984311923,39.48387015673711,0.3050358853749621,0.10867944468711285,27.498545404916175,55.88504029767121,16.2263673193788
23264566,2025-09-01,5989657,-0.05155375136121286,-6.661338147750939e-16,35.07713379914743,18.730388067296673,46.192478133555895,0.13037310492890683,1.0178990983433778e-10,23.999654738159464,35.974063289433765,39.440121529496594,-0.07414261800817973,-4.114626417361933e-10,27.70701227132038,10.365418253499325,61.9275694751803,-0.022369419230703944,-1.3877787807814457e-17,20.560943640011438,17.572074661370426,61.28082125570796,0.13779546663946396,3.3306690738754696e-16,15.401332663957218,46.743661615347925,37.855005720694855,0.19298886025336537,0.031481212591914054,30.72391290519641,52.007418788755345,16.682507863138074
23479244,2025-10-01,6087782,-0.03168210419903105,-1.1102230246251565e-16,29.70610642759547,19.47837488267484,50.815518689729686,0.046594395229572164,3.304301277040622e-13,25.2644230690258,28.97501914490368,45.18540578489834,-0.0719789195987862,-5.905610167555864e-10,27.24639285703726,10.170420031466303,62.58318711149644,-0.028872386921011673,-2.942091015256665e-15,20.550522341305914,16.920793155865304,61.953532501656596,0.20496584193260664,0.008648630476192909,2.9248583474243985,50.562405158397596,46.51273649417801,0.11812100919447535,4.440892098500626e-16,33.47394831155255,47.29016249267796,18.66073719459731
23700767,2025-11-01,6087201,-0.043332849084601666,0.0,34.79270686149513,19.57293672412,45.63435641438487,0.12359889274295026,1.439008912029749e-10,23.857089654177678,36.086289905656145,39.35132091087513,-0.10323308866576948,-2.3756762113080754e-09,30.699939101731648,6.949433738100648,62.350627160167704,-0.022606327600479932,-4.440892098500626e-16,20.19746021200877,17.334617338905023,61.76262291979516,0.21430208153128255,0.017749362560218196,0.5991587923579327,51.18206216617457,48.2187790414675,0.020151877384653707,9.71445146547012e-17,36.19969177952231,42.17902448103816,20.915984210148476
23914921,2025-12-01,6337108,-0.06143716254646683,-1.5648593532091581e-13,38.84404368680477,17.575572327313974,43.580383985881255,0.15874288422317595,1.2748604949486264e-09,19.36143426938597,41.72292787183049,37.888860344497836,-0.09351280099908614,-9.102605891264659e-10,28.27337012403765,6.095777442959785,65.63085243300256,-0.005048674332696811,0.0,17.305606910912672,16.72333815361834,64.9442774211833,0.19118144423114533,2.220446049250313e-15,0.1622348869547434,46.15553340735238,53.682231705692885,0.2173581935489442,3.3861802251067274e-15,29.560581893191657,46.934137780198796,22.478502812323857
